Tue Jan 31 05:05:57 EST 2023
| ID | GPU | MEM |
------------------
|  0 |  0% |  0% |
|  1 |  0% |  0% |
numbers of X: 18795893
numbers of Z: 9631
shape of features
(9631,)
shape of features
(9631,)
ZX	Vol	Parts	Cubes	Eps
Z	0.009471602477144564	9631	9.631	0.09944524602372098
X	0.0077662782018876894	997	0.997	0.19823146707966027
X	0.009409037772977797	11051	11.051	0.09477952860696714
X	0.008875693917193587	1632	1.632	0.17585742951581557
X	0.00797016721158684	9368	9.368	0.09475602858116436
X	0.009337434697026997	5281	5.281	0.120921577263166
X	0.00825412717165968	25019	25.019	0.06909825335643237
X	0.00832595226821784	25883	25.883	0.06851827722216734
X	0.008210869929554374	18015	18.015	0.07695762126200374
X	0.00824604377833935	6748	6.748	0.106911277921199
X	0.008094100122837115	6454	6.454	0.10783999781540375
X	0.008041606502478128	4360	4.36	0.12263622576647473
X	0.008117539779258	27968	27.968	0.06620960620827747
X	0.007957511487554145	3638	3.638	0.129809016603846
X	0.0084301519226632	221867	221.867	0.03361869853112305
X	0.00823212824578671	9761	9.761	0.0944798666399607
X	0.008236746175501195	27122	27.122	0.06721682434966572
X	0.00826793923702188	34575	34.575	0.062069516512881145
X	0.008210214669111092	12056	12.056	0.08797995950791324
X	0.00823502995750417	55358	55.358	0.052986056390924074
X	0.00819423640156055	49761	49.761	0.05481168206021961
X	0.009122821649586686	42197	42.197	0.06001814055111843
X	0.008765117457276504	74884	74.884	0.04891659683487232
X	0.008242583879616933	5113	5.113	0.1172544122895054
X	0.00818302153410833	30033	30.033	0.06482934881631154
X	0.007481349417110777	980	0.98	0.19690252607382153
X	0.008328260399613655	23766	23.766	0.07050166944638844
X	0.008364019339827574	22064	22.064	0.07237305852004956
X	0.007843369228621501	2516	2.516	0.146082213575855
X	0.008010287287058946	10006	10.006	0.0928529838752048
X	0.0087481200256692	456391	456.391	0.02676245112318649
X	0.00788490378367484	4708	4.708	0.11875538573988112
X	0.009406135684250859	371552	371.552	0.02936278275509684
X	0.00843952152922859	10115	10.115	0.09414212117309569
X	0.008171303674126202	4676	4.676	0.12044967043923475
X	0.008053075543716865	13108	13.108	0.08501099776329503
X	0.008248623086980348	66641	66.641	0.04983639866925594
X	0.009031665320500199	37479	37.479	0.06222906567341928
X	0.008015267057013636	671	0.671	0.22859417466433926
X	0.007840239405309287	2304	2.304	0.1504119297434416
X	0.007766543972777607	1360	1.36	0.17874324264939853
X	0.009017752114116725	1205	1.205	0.19560070480938904
X	0.007599163744030867	2723	2.723	0.1407902954907061
X	0.007921345617574802	481	0.481	0.25442002758423093
X	0.007490656372071475	2001	2.001	0.15527120687665188
X	0.00779561014402001	398	0.398	0.26956014418249213
X	0.007618465784438256	385	0.385	0.27048027374948846
X	0.007661056767585624	1248	1.248	0.18310127355205288
X	0.008081762686733603	3388	3.388	0.13361469684867727
X	0.008168733961711	915	0.915	0.2074489396809135
X	0.008233489075104804	7874	7.874	0.10149925028278826
X	0.009148454709787644	10466	10.466	0.09561418715860753
X	0.008788376264607467	921	0.921	0.21210439654711305
X	0.00816892558087254	6263	6.263	0.10925991105850441
X	0.007905640346570894	1266	1.266	0.1841483290432834
X	0.008147354858416622	2444	2.444	0.1493843644091565
X	0.008374605759707438	5388	5.388	0.11583654480069659
X	0.009140643138747536	1025	1.025	0.2073724042426985
X	0.007556577758540727	1508	1.508	0.1711228237495073
X	0.00791964035638776	1577	1.577	0.1712476375543114
X	0.007813199680985424	1161	1.161	0.18879865728011822
X	0.008298227727571439	2750	2.75	0.14450544721475217
X	0.008008496793679144	944	0.944	0.2039512339536903
X	0.008174730320924957	2644	2.644	0.14568136248779334
X	0.00809516283978716	5757	5.757	0.1120322659260388
X	0.007932436407911761	1297	1.297	0.18287550610120692
X	0.007834031675019199	1348	1.348	0.17978983906227472
X	0.00783584067620562	1672	1.672	0.16734642588392548
X	0.007983694025467274	3179	3.179	0.13592659947290942
X	0.008103190456169319	3774	3.774	0.1290084181927642
X	0.007711358110865246	2035	2.035	0.15590336395349633
X	0.00790475798599497	1438	1.438	0.17648585258770047
X	0.00805911011682975	1387	1.387	0.17977813726579084
X	0.00826182005748438	1610	1.61	0.17248445147927643
X	0.007953666133342158	1544	1.544	0.17270570622440462
X	0.007921740133966019	1568	1.568	0.17158981701199397
X	0.007679851462361624	3283	3.283	0.13274779394400077
X	0.0073262428196015335	314	0.314	0.28574845235642543
X	0.0081488341360104	779	0.779	0.21870195914169166
X	0.00816711226895978	1839	1.839	0.1643724135515686
X	0.007651657912898856	5910	5.91	0.10899067816843973
X	0.00814500834097888	1036	1.036	0.1988431308639978
X	0.007489346266908373	884	0.884	0.20385930932493787
X	0.00906220313932584	2101	2.101	0.16278057575437127
X	0.0079036254906134	731	0.731	0.22112422582941305
X	0.007474266566849744	947	0.947	0.1991007371270075
X	0.008067248861601636	796	0.796	0.2164067463752352
X	0.00782932413253876	1139	1.139	0.1901370929907939
X	0.007530422662609325	512	0.512	0.2450096165205443
X	0.00917798564793954	2001	2.001	0.16614990419718012
X	0.008069652324037476	1851	1.851	0.1633614081667855
X	0.007665213222833969	1042	1.042	0.19448472943949893
X	0.008060840898587236	798	0.798	0.21616853832917557
X	0.008234101225871643	763	0.763	0.22098555576660633
X	0.007728346949440096	1524	1.524	0.1718042413972507
X	0.007630269299060719	1717	1.717	0.16440809238483198
X	0.008606971154072477	2643	2.643	0.1482237266427294
X	0.008557713823676165	1582	1.582	0.1755430985971622
X	0.007983216880843065	3159	3.159	0.13621013833940643
X	0.00764920691124026	1594	1.594	0.16867188453330106
X	0.00805133888144145	1668	1.668	0.1690015495982526
X	0.007790864630385558	4573	4.573	0.11943404804168646
X	0.007995492489287161	1193	1.193	0.1885391704882882
X	0.00761158014861128	2205	2.205	0.15113164529666065
X	0.007863152652929969	1065	1.065	0.19472230406974309
X	0.007808854093257312	2714	2.714	0.1422304186251073
X	0.007796260409642114	1417	1.417	0.17653825476644652
X	0.008697625842484354	1370	1.37	0.18516549108672667
X	0.007812370649184615	714	0.714	0.22200437988202454
X	0.007653861505020249	1178	1.178	0.18660005597236934
X	0.007560740947673384	711	0.711	0.21990321853869682
X	0.007948543177395809	955	0.955	0.20265689703928458
X	0.007611314710509961	845	0.845	0.2080659387081234
X	0.00791032091496075	1087	1.087	0.19378560786135968
X	0.0077717687738648586	1255	1.255	0.18363637664315113
X	0.00784050704542347	2464	2.464	0.14708480711507965
X	0.00778806618328206	2038	2.038	0.1563418156584213
X	0.007991646687729422	1461	1.461	0.17619571937968384
X	0.007950652528115327	290	0.29	0.3015330532235862
X	0.008440907469037136	4995	4.995	0.11911082031503956
X	0.007265514029801759	554	0.554	0.23582265633443733
X	0.008022269322745981	4828	4.828	0.11844316179131252
X	0.007523025005958338	1111	1.111	0.18918766430739134
X	0.007664316732890359	969	0.969	0.19924306882540038
X	0.008053948229917632	881	0.881	0.20909531804154863
X	0.00779609610048446	799	0.799	0.21368636015454895
X	0.0078980825527402	939	0.939	0.20336928363553075
X	0.007182306437703239	678	0.678	0.21962313113380677
X	0.00791598250873479	1300	1.3	0.18260829066297776
X	0.008196997719322231	4284	4.284	0.12414668213367629
X	0.00794707335460335	1173	1.173	0.18922117568155453
X	0.008245705551331348	4302	4.302	0.12421836408768573
X	0.008106862361478156	1031	1.031	0.1988526477777471
X	0.008112856376122766	1834	1.834	0.16415652578233592
X	0.00768146487721491	1277	1.277	0.18186580556170182
X	0.008091653191379736	1620	1.62	0.17093883850569366
X	0.0077185386378627084	795	0.795	0.21333199003015818
X	0.007434057931690513	1195	1.195	0.18391592902874915
X	0.008173020728146756	1114	1.114	0.19431178283965503
X	0.0076241869898119215	781	0.781	0.21372114969984127
X	0.0075612656815557365	806	0.806	0.21090481042792417
X	0.00810552834221343	1511	1.511	0.17505410046178788
X	0.007833444525392565	348	0.348	0.2823522000729597
X	0.008922897250039053	4703	4.703	0.12379705243634222
X	0.009332405618481115	2697	2.697	0.15125307754635484
X	0.00793643691646677	2614	2.614	0.14480158925498332
X	0.007612720532953701	621	0.621	0.2305770590524071
X	0.007808178398729679	1283	1.283	0.1825748799180271
X	0.007879718367833742	918	0.918	0.20474941586511222
X	0.007651236960998561	768	0.768	0.21517417381620416
X	0.008062520419736612	1037	1.037	0.19810587589179057
X	0.007616235013147839	1784	1.784	0.16222402108952896
X	0.009097518310309714	2374	2.374	0.15648789232490357
X	0.0074730007474669525	1552	1.552	0.16886297497071018
X	0.008195555774390531	4308	4.308	0.12390844454269775
X	0.0076681446161244605	1824	1.824	0.16139440938928562
X	0.00806425697520408	9672	9.672	0.09412016724700764
X	0.008091325178468849	1530	1.53	0.1742245727282291
X	0.008227559624198712	2530	2.53	0.14815517950911816
X	0.007455019233438936	1235	1.235	0.18207931193445176
X	0.007280275769760917	329	0.329	0.28074841351226687
X	0.007865931215735715	3860	3.86	0.12678103120682488
X	0.007345316644934359	748	0.748	0.21414255240328833
X	0.007878431439605725	1671	1.671	0.1676825114807135
X	0.0071807212892804366	498	0.498	0.24339570438433134
X	0.007499630767839406	2328	2.328	0.14769041201412764
X	0.00821853137502151	962	0.962	0.20442768714360363
X	0.008281156715840352	928	0.928	0.20741858908529792
X	0.007909234762277168	2029	2.029	0.15738045859679647
X	0.00826196965311335	2066	2.066	0.1587271040724005
X	0.0073352229298791136	433	0.433	0.25682766717499816
X	0.007401792055257852	265	0.265	0.30341031079318026
X	0.00750809740257888	481	0.481	0.2499165060344637
X	0.009137728911842691	3451	3.451	0.13834530871512682
X	0.008034611560914928	773	0.773	0.21823704061519272
X	0.008136517246114175	2063	2.063	0.15799612675695818
X	0.008314170174743521	1262	1.262	0.1874648512130902
X	0.007952022616532058	3976	3.976	0.12599222443540364
X	0.00780412496295822	1301	1.301	0.18169750876112337
X	0.007907066231821051	3054	3.054	0.13731419903024286
X	0.007836742566503518	2110	2.11	0.15486420299135112
X	0.008130363258492073	2022	2.022	0.15901677191345334
X	0.008122134366621948	1701	1.701	0.16839219269623798
X	0.007479000970154728	3019	3.019	0.13530904396333823
X	0.007563157283301681	868	0.868	0.2057758806355164
X	0.008382398797232809	1808	1.808	0.1667464631472644
X	0.00911214770498956	1851	1.851	0.17011323781744161
X	0.00826811880203794	1111	1.111	0.1952379398945486
X	0.008040803126765682	2783	2.783	0.14242801036990976
X	0.00812989797771525	2823	2.823	0.14227373707025914
X	0.0079462219716785	1852	1.852	0.16249496303601005
X	0.007775784800263959	1122	1.122	0.19065599183377957
X	0.007874326655680261	399	0.399	0.2702382648750163
X	0.007589400910667729	1174	1.174	0.18628582066457314
X	0.008111972832313555	2876	2.876	0.1412903611632172
X	0.008125713869591716	3999	3.999	0.12665919022568337
X	0.007579189878461409	1608	1.608	0.16766622294651906
X	0.007524346668113729	1076	1.076	0.1912283047760425
X	0.008018745191480605	772	0.772	0.21818741869229985
X	0.0077366995758024115	1461	1.461	0.17430178675178765
X	0.00803322084905916	724	0.724	0.22304049153482078
X	0.00934647608399015	3054	3.054	0.14518651768517257
X	0.008084671875062238	977	0.977	0.20226587218380307
X	0.00940593657686199	3718	3.718	0.13625869342230415
X	0.007642036664731871	1489	1.489	0.17249299903718066
X	0.008142480694497021	2230	2.23	0.15398696457808714
X	0.00812609649565519	892	0.892	0.20885219321210582
X	0.008040558277114728	2690	2.69	0.14404935168000313
X	0.008530366510652185	1552	1.552	0.17647857625448
X	0.007676234769749699	776	0.776	0.21466546217821783
X	0.009041160267536853	3205	3.205	0.14129670835438649
X	0.007494659432117221	2383	2.383	0.14651292996002283
X	0.007871057309192481	4402	4.402	0.1213745628572116
X	0.007482782611111144	1990	1.99	0.1555022523826036
X	0.007690643670749655	2274	2.274	0.15010347380652528
X	0.007270311654646859	349	0.349	0.27515402303818576
X	0.007332636270080724	830	0.83	0.2067254836973372
X	0.007274665985128959	330	0.33	0.2803924869051964
X	0.0078130074536325	694	0.694	0.224122911738621
X	0.008104571879338975	2812	2.812	0.14231092909403417
X	0.008194093125539098	2350	2.35	0.15163903466348375
X	0.007927069367625125	1884	1.884	0.16143979102225273
X	0.007924150613287238	629	0.629	0.23268444880684458
X	0.00791189605087911	2249	2.249	0.15208873200096862
X	0.009036230670676734	2607	2.607	0.151338267946668
X	0.007836181967614106	1886	1.886	0.16076355748805052
X	0.008062083886049471	1425	1.425	0.17818760180343965
X	0.007796847534204822	738	0.738	0.21942573409706803
X	0.0075227474144149405	686	0.686	0.22216933825679275
X	0.0077097657141857	1690	1.69	0.16585102455251302
X	0.00766251821206025	411	0.411	0.2651611533042572
X	0.008023266850487416	1465	1.465	0.17626707753252382
X	0.008076146905594859	1476	1.476	0.1762135433673253
X	0.008639023500176365	1178	1.178	0.19428523111887133
X	0.008422905856955381	3011	3.011	0.14090196951958445
X	0.008062789598054192	1378	1.378	0.18019609273365025
X	0.007821129049360505	1945	1.945	0.15901934077457128
X	0.009375107502614338	4085	4.085	0.13190504259903948
X	0.008158364314663616	3275	3.275	0.13555969932414363
X	0.007672307721559027	807	0.807	0.21184464618935142
X	0.008086608726043477	12577	12.577	0.08631039875511079
X	0.008236072968902145	41561	41.561	0.05830127676905809
X	0.008122931202338068	1724	1.724	0.16764547583186154
X	0.007890319408736806	3046	3.046	0.1373372125152975
X	0.0071221394913466	294	0.294	0.2893483754192361
X	0.007967327200930645	2491	2.491	0.14733739097565346
X	0.008217238648855988	3679	3.679	0.13071698956793007
X	0.008713508986711499	146551	146.551	0.03903025892739307
X	0.008159358314595718	1323	1.323	0.18338566609754536
X	0.008466934306966933	96495	96.495	0.04443656293644923
X	0.00827103132294109	6597	6.597	0.10782953370183637
X	0.008139330909110242	12408	12.408	0.08688850140008642
X	0.008551465379329175	9886	9.886	0.09528107430701029
X	0.00762337174069877	1010	1.01	0.19615915169838213
X	0.007939342699564193	2311	2.311	0.1508903737800133
X	0.00872418723305257	71051	71.051	0.04970326605271484
X	0.008491095308311198	151453	151.453	0.03827324438030359
X	0.008245511898974883	2063	2.063	0.1586984913706301
X	0.008301877558105249	16381	16.381	0.07972820218422058
X	0.008993393198247393	6050	6.05	0.11412726303952672
X	0.008090547406800357	9309	9.309	0.09543147262180746
X	0.008926530172275573	68113	68.113	0.05079460133699357
X	0.007698469437425478	15747	15.747	0.07877749875209254
X	0.008230998087998691	10358	10.358	0.0926244263693341
X	0.008172996909261597	9061	9.061	0.09662030440871386
X	0.0075899246458761005	1569	1.569	0.1691238436410363
X	0.008420499996357434	101717	101.717	0.043582764955472725
X	0.00812172872331	1631	1.631	0.17076472881569932
X	0.007987376443844951	1480	1.48	0.17540722553367197
X	0.008236834417117306	13246	13.246	0.08535425871870292
X	0.0085815141496808	40292	40.292	0.05971934455913374
