Tue Jan 31 16:25:00 EST 2023
| ID | GPU | MEM |
------------------
|  0 |  0% |  0% |
|  1 |  0% |  0% |
numbers of X: 20100635
numbers of Z: 14695
shape of features
(14695,)
shape of features
(14695,)
ZX	Vol	Parts	Cubes	Eps
Z	0.015057304687693424	14695	14.695	0.10081516905268162
X	0.011489932171263631	402	0.402	0.3057481260827967
X	0.012036143600487895	10892	10.892	0.10338556590366824
X	0.012599550632184707	1084	1.084	0.2265210631680091
X	0.011735480684526251	1577	1.577	0.19523442448099482
X	0.013956946209249808	52639	52.639	0.06424326303927669
X	0.012091503384549732	24243	24.243	0.07930452716647814
X	0.012100877838924424	33632	33.632	0.07112485501356258
X	0.012123413029054186	26782	26.782	0.07678221419382564
X	0.012486416472951052	6241	6.241	0.1260069630546651
X	0.012069076305098413	19628	19.628	0.0850353156058237
X	0.012109638277279343	9229	9.229	0.10947766052966294
X	0.012147650668490549	28862	28.862	0.07494142680437813
X	0.012008187322046579	3756	3.756	0.14731623925655302
X	0.01272242075814652	116037	116.037	0.047862027005476704
X	0.012141637201105313	11986	11.986	0.10043097050360643
X	0.012125125058954868	17588	17.588	0.08833983624875591
X	0.012144669304438634	25904	25.904	0.07768543836561227
X	0.012123785227892	30149	30.149	0.07381111640696414
X	0.012677843969636228	88210	88.21	0.05238125025683698
X	0.012312737163577794	78122	78.122	0.054016580171933254
X	0.012029732689812072	15667	15.667	0.09157073734400517
X	0.01414118810440358	95104	95.104	0.05297801784464129
X	0.0121085040750156	6457	6.457	0.12331613427152507
X	0.012133382643323061	6726	6.726	0.12173300524071495
X	0.012640826075146147	16899	16.899	0.0907760922752768
X	0.01367805464604456	33986	33.986	0.073831454994084
X	0.01247121889539456	44263	44.263	0.06555754556382884
X	0.01215719144441357	8644	8.644	0.11203993095584562
X	0.012134348495436119	86763	86.763	0.051907163968054795
X	0.012579458015690874	631560	631.56	0.027107061305246066
X	0.01210015219787876	3985	3.985	0.1448063151904433
X	0.014971784502854319	479200	479.2	0.03149577162158259
X	0.012074343413298919	3868	3.868	0.14614782374777613
X	0.012124254562487486	10889	10.889	0.1036467486025341
X	0.01211440331062224	20375	20.375	0.08408815111228064
X	0.012148019030439366	198277	198.277	0.03942251932864651
X	0.01301160598327313	36291	36.291	0.07104126008061933
X	0.012083002545975554	845	0.845	0.24272027342754773
X	0.012053805534994801	1780	1.78	0.1891914007980019
X	0.011907182193583193	1595	1.595	0.1954411924883102
X	0.013810443995148762	1542	1.542	0.20767031537669817
X	0.011356623784142773	226	0.226	0.36901747534016494
X	0.011343619969621273	405	0.405	0.30369120521335313
X	0.011901182105505458	1254	1.254	0.21172112258230505
X	0.012016007055127618	360	0.36	0.3219728298234877
X	0.011808613533830399	513	0.513	0.2844639141039399
X	0.01209092421456674	1077	1.077	0.2239140087586909
X	0.011985710405803991	3703	3.703	0.14792333491878226
X	0.011948263415583818	2147	2.147	0.17721109729076764
X	0.01185504175652065	2251	2.251	0.17398395447019915
X	0.014173254006214287	6971	6.971	0.1266848930804096
X	0.011887581055722077	678	0.678	0.2597893036230896
X	0.012032167698154057	3220	3.22	0.15517770867041436
X	0.01212368135710685	2471	2.471	0.1699236869445297
X	0.012088858880581504	2657	2.657	0.16570333572186882
X	0.01196044940933604	1054	1.054	0.22471684520091936
X	0.012024641233426473	869	0.869	0.24007712616143545
X	0.012052279539594896	2143	2.143	0.17783435947658013
X	0.01200661561747413	1070	1.07	0.2238784423046731
X	0.01156560929091289	1383	1.383	0.20297791118108152
X	0.01204412252514351	2917	2.917	0.16042778178633751
X	0.012095081608876112	696	0.696	0.259019933655339
X	0.014026724865165562	2678	2.678	0.17366617347283506
X	0.0120770514447391	6380	6.38	0.12370295644160956
X	0.012007555846260646	2429	2.429	0.17035008978114857
X	0.012054571623579757	1624	1.624	0.19506914732101524
X	0.011868149788150095	1151	1.151	0.21765529242414028
X	0.011956303696564198	940	0.94	0.23342983411499782
X	0.012105759007450898	1962	1.962	0.18341337693536455
X	0.01197393213716129	1802	1.802	0.18800122045353815
X	0.011927227413626859	1905	1.905	0.1843096919713734
X	0.012016236656221703	1849	1.849	0.1866138418942375
X	0.012055966672328946	928	0.928	0.23508126597517792
X	0.011511302907105858	1043	1.043	0.22264522797937158
X	0.012087886278309312	2746	2.746	0.1638890524181056
X	0.0118886751843696	5304	5.304	0.13087096821021182
X	0.01160361568519006	338	0.338	0.32500662367780375
X	0.011729920513499813	654	0.654	0.2617615017690476
X	0.01201913897846266	1715	1.715	0.1913681877802494
X	0.013167538810423414	4329	4.329	0.14489019839405973
X	0.011702957561907187	1162	1.162	0.21595495209569487
