Thu Feb 2 17:01:17 EST 2023
| ID | GPU | MEM |
------------------
|  0 |  0% |  0% |
|  1 |  0% |  0% |
numbers of X: 40710922
numbers of Z: 19636
shape of features
(19636,)
shape of features
(19636,)
ZX	Vol	Parts	Cubes	Eps
Z	0.01500529158276494	19636	19.636	0.09142475500385526
X	0.012582448812447827	1649	1.649	0.19687089041854938
X	0.014489796289336679	26576	26.576	0.08169413679263765
X	0.014193829445085297	2853	2.853	0.17071274154488447
X	0.012703080791739155	11979	11.979	0.1019755755375517
X	0.014821063487369184	24216	24.216	0.08490351164607478
X	0.0126612745249682	44678	44.678	0.06568424825666759
X	0.013646866097460915	55926	55.926	0.06248940516418283
X	0.014185413283769866	48207	48.207	0.06651362678833997
X	0.013879291254431173	12413	12.413	0.10379191175720108
X	0.013005517018697371	55709	55.709	0.06157448001487662
X	0.01356867926880336	9818	9.818	0.11138794277887402
X	0.012665012263546752	84378	84.378	0.05314455756345964
X	0.012699052531784175	7412	7.412	0.11965898179906512
X	0.014387369069680599	328826	328.826	0.03523749914121295
X	0.012715214124955607	21054	21.054	0.08452717472741379
X	0.012697119595176073	62812	62.812	0.05868866032687296
X	0.013619764159959163	55663	55.663	0.06254620914214892
X	0.012672539066214574	39413	39.413	0.06850801462982742
X	0.013807076344384142	229332	229.332	0.03919334730010412
X	0.013676498265495309	102331	102.331	0.051127657924947056
X	0.013254698139457087	30798	30.798	0.07550037504820663
X	0.01409904482428435	282488	282.488	0.03681825736134452
X	0.01269287009367164	13908	13.908	0.09699850731652117
X	0.013793674309205674	34810	34.81	0.07345003065225225
X	0.01217312663593962	8855	8.855	0.11119139822213234
X	0.012845028439596626	70219	70.219	0.05676667756397291
X	0.014893332546213507	55036	55.036	0.06468173711154312
X	0.014456439967313803	7291	7.291	0.12562943876369387
X	0.012851789523808414	70564	70.564	0.05668395410186004
X	0.014736173707317324	1467658	1467.658	0.021573467527878625
X	0.014410094221723393	14571	14.571	0.09963054073953415
X	0.014971869499504152	601113	601.113	0.029203840704832142
X	0.013468547267557494	17105	17.105	0.09234198913054457
X	0.013241291405411375	11099	11.099	0.10605931812805847
X	0.012708419636288685	15144	15.144	0.0943228646254848
X	0.014860675350013978	135690	135.69	0.047844303284279785
X	0.01480349508719069	95398	95.398	0.053737195596787656
X	0.012798976391857387	1380	1.38	0.2101029017520381
X	0.01459573666174069	5318	5.318	0.1400100558105804
X	0.013272782733111175	3059	3.059	0.1631025819661747
X	0.013701321156401507	4670	4.67	0.14315785698472822
X	0.012287443230165812	2343	2.343	0.17373863772604142
X	0.01213280119507922	930	0.93	0.23541061629171267
X	0.012921585644964068	4919	4.919	0.13797900091617393
X	0.012654090017080769	1383	1.383	0.20915563987842012
X	0.012428637127139276	2862	2.862	0.16314907893323793
X	0.012624718424282016	6184	6.184	0.12685786749910116
X	0.013475820897519041	4052	4.052	0.14926635619561832
X	0.014327098990717008	2712	2.712	0.1741631183845856
X	0.01264615640056127	12582	12.582	0.100169680661781
X	0.014205743403246793	13654	13.654	0.10132921754756112
X	0.013660532924287056	1981	1.981	0.19033897325728458
X	0.012342432690873349	6056	6.056	0.12678609729067253
X	0.01234894804472732	2494	2.494	0.1704424774027646
X	0.014568272483837758	6900	6.9	0.12828808481992185
X	0.012472953616939203	4824	4.824	0.1372526282176326
X	0.01331781753480287	2469	2.469	0.17537620046249258
X	0.012714379616295436	4750	4.75	0.13884615413320767
X	0.013663271599979664	4202	4.202	0.1481492820245686
X	0.012395467642462391	2802	2.802	0.16415908711931398
X	0.013997406903592547	4424	4.424	0.1468061185797866
X	0.012374300495365332	2574	2.574	0.16877341516724417
X	0.01494115501833929	8439	8.439	0.12097558426755937
X	0.012995768165416362	7392	7.392	0.12069242100392091
X	0.012475948743203952	2952	2.952	0.16167855147468993
X	0.0126805682326096	2188	2.188	0.17962376666960067
X	0.012685341970525534	4162	4.162	0.14498843690793534
X	0.013291446518514655	5892	5.892	0.1311504655769702
X	0.013476117101364565	5774	5.774	0.13264656220323426
X	0.012369480976938	2345	2.345	0.17407492229839047
X	0.012594492271248266	3051	3.051	0.1604154345906893
X	0.012467762618826898	3724	3.724	0.14959817112215068
X	0.012600229359554517	5561	5.561	0.13134347987319114
X	0.01306861458582622	2190	2.19	0.18138240043152182
X	0.013217452079167582	4565	4.565	0.14252869898629877
X	0.013458554104186327	5744	5.744	0.13281934203999649
X	0.01244332042823545	1455	1.455	0.2044989569191013
X	0.012306271606601834	792	0.792	0.24953632308257798
X	0.012566061794280303	3591	3.591	0.151819629989845
X	0.01262029228050668	13644	13.644	0.09743370877746073
X	0.013291190287798644	3144	3.144	0.16169395334297795
X	0.012760578236140206	2013	2.013	0.18507262855797338
X	0.014014053887066795	6582	6.582	0.1286476828813501
X	0.012829827067431902	2365	2.365	0.17571002984034317
X	0.013365428534370493	2824	2.824	0.16789563236696675
X	0.012547880282913681	1615	1.615	0.19806114251653834
X	0.012286356853116985	4962	4.962	0.1352868095691874
X	0.012306480851229599	1779	1.779	0.19053991949907334
X	0.013888935638338712	4850	4.85	0.14200677858536467
X	0.012533901584669454	2838	2.838	0.16406828170653204
X	0.01295490327773934	3932	3.932	0.1488013558941361
X	0.012373763224679892	2375	2.375	0.17335886800991251
X	0.01261240764137357	1323	1.323	0.2120375210789174
X	0.01478266939290395	4286	4.286	0.1510892501583487
X	0.01216242438618933	3793	3.793	0.14746165490877305
X	0.013093788842077948	4220	4.22	0.14585375931044592
X	0.01353368063344798	2314	2.314	0.1801707099006449
X	0.012517642807198201	6791	6.791	0.12261104900907319
X	0.014825936525510881	5223	5.223	0.1415904744004118
X	0.0126918288332815	2748	2.748	0.1665338386125887
X	0.013718562007320806	12216	12.216	0.10394250734540549
X	0.014062504989071783	4435	4.435	0.14691169015044644
X	0.01339429050547865	8820	8.82	0.11494331274054172
X	0.012280370795011137	1825	1.825	0.1887916883946289
X	0.013735197372591334	3812	3.812	0.15330653603524733
X	0.013647313804066603	2938	2.938	0.16685214548091826
X	0.013587410701959474	5710	5.71	0.13350581988706253
X	0.012189712278504145	843	0.843	0.2436250605489451
X	0.012954712870045538	3071	3.071	0.16157816007098122
X	0.012018596711509462	1358	1.358	0.20684800227072553
X	0.012194199611367824	1483	1.483	0.2018385184190939
X	0.013447011406836943	2301	2.301	0.18012322668257924
X	0.012354190046800904	1593	1.593	0.19793966641916175
X	0.012419258837318	3991	3.991	0.14599500039168278
X	0.01250820691212424	4324	4.324	0.14248521121033275
X	0.012724249840319881	1564	1.564	0.2011245782384733
X	0.01255340028880474	2215	2.215	0.17829091573274478
X	0.012449573211521426	1670	1.67	0.19534966198986176
X	0.014641268100967468	7199	7.199	0.12669773176072896
X	0.012221152503733197	1582	1.582	0.1976826532643883
X	0.013747720420598382	10431	10.431	0.10963980355241867
X	0.013083158261770934	2467	2.467	0.17438715069284233
X	0.0122777592101047	1796	1.796	0.18978895148647237
X	0.012462021268345077	2532	2.532	0.17010154657059345
X	0.012276911259084781	2099	2.099	0.18017404385237523
X	0.01252760779546326	2473	2.473	0.17174390920258745
X	0.012432095244731715	1783	1.783	0.19104294097659955
X	0.012767471754980735	3029	3.029	0.1615357097244453
X	0.013845306715506855	14208	14.208	0.09914174170141053
X	0.012450630430568281	2639	2.639	0.16771966412189082
X	0.01261823865341079	8491	8.491	0.11411602410594815
X	0.012356773996306926	1913	1.913	0.18623588962327756
