Thu Feb 2 13:27:14 EST 2023
| ID | GPU | MEM |
------------------
|  0 |  0% |  0% |
|  1 |  0% |  0% |
numbers of X: 46618256
numbers of Z: 22867
shape of features
(22867,)
shape of features
(22867,)
ZX	Vol	Parts	Cubes	Eps
Z	0.020008478388479387	22867	22.867	0.09564632552400364
X	0.01561780809440735	2581	2.581	0.18222614699610917
X	0.0174816511904848	35011	35.011	0.07933399266462424
X	0.0160326619340719	4817	4.817	0.14930567992962024
X	0.015943085456548402	4548	4.548	0.15190916363434576
X	0.017618530995581458	34285	34.285	0.08009803225065913
X	0.016984540840348426	56151	56.151	0.06712723702299296
X	0.01723448046672327	61652	61.652	0.06538583519050845
X	0.016424130478104766	57974	57.974	0.06567746375872144
X	0.016282397300741915	7966	7.966	0.12690907592162917
X	0.01731218068540941	104129	104.129	0.054987000027289956
X	0.015951305112590877	12241	12.241	0.10922610359613609
X	0.015927291499288093	104511	104.511	0.05341459933664238
X	0.017538673046555788	10808	10.808	0.1175124277566509
X	0.016070597907265796	299424	299.424	0.03772087940249045
X	0.015912303657002237	23778	23.778	0.08746868117006107
X	0.01879062897668971	75787	75.787	0.0628225461153739
X	0.016601180370095663	59460	59.46	0.06535889298975388
X	0.018628546319112767	38265	38.265	0.07866696877781747
X	0.016230951951798474	211813	211.813	0.04247471370519848
X	0.017198924375323357	117025	117.025	0.05277248506941987
X	0.018177635697804874	41540	41.54	0.07592013430962755
X	0.017845218467087393	376236	376.236	0.0361982165272465
X	0.01600117560748706	16058	16.058	0.09988190402977573
X	0.018277070773952075	31123	31.123	0.08374168853809615
X	0.016159597454705913	12634	12.634	0.10855001517226917
X	0.01725755332959718	79928	79.928	0.05999201180551258
X	0.017964183554976382	61647	61.647	0.06629770767007497
X	0.017453705054580007	15782	15.782	0.10341301446027011
X	0.01597918093951371	71919	71.919	0.06056712486953965
X	0.018750192169897928	1790706	1790.706	0.021877304493497257
X	0.015956250812332783	11900	11.9	0.11027099609004831
X	0.01786325514846624	541605	541.605	0.032069533720363155
X	0.018000067930611003	16264	16.264	0.10343851082156426
X	0.016446434541397242	10303	10.303	0.11686990392047528
X	0.017617651671895183	20160	20.16	0.09560615014365322
X	0.019320155942158933	195797	195.797	0.04620988255570488
X	0.016149773276926644	116004	116.004	0.05182800456749546
X	0.01619272795483741	2242	2.242	0.19329834564587575
X	0.01632112521710778	6152	6.152	0.13843458081437415
X	0.015736842973765566	3916	3.916	0.15898579006559327
X	0.015943150702338288	4897	4.897	0.14821131108574162
X	0.015819167855145547	2336	2.336	0.18919236172691314
X	0.015765349900465894	1958	1.958	0.2004304226107696
X	0.015698277620761546	4274	4.274	0.1542904914841045
X	0.01751243607174127	1749	1.749	0.21553555285520667
X	0.0164908398266787	4427	4.427	0.1550164369776467
X	0.017725868533464962	8546	8.546	0.12753073964729314
X	0.015940224325877817	5375	5.375	0.14367195015568676
X	0.017155841636712188	2648	2.648	0.18642236617081248
X	0.017022563494829404	17844	17.844	0.09844135495556008
X	0.016766574516664825	15087	15.087	0.10358109179135216
X	0.018755400686481856	2899	2.899	0.18633425892273858
X	0.01586059799257805	7403	7.403	0.128915143400376
X	0.01579326132689195	3422	3.422	0.16649349580406964
X	0.016938086204526408	7015	7.015	0.13415665497529705
X	0.01595913715642616	7864	7.864	0.12660629528533834
X	0.01742368292799386	3137	3.137	0.1770958891426052
X	0.015873069971365172	4657	4.657	0.1504936692090882
X	0.01607948366526654	4581	4.581	0.15197445770460266
X	0.018032648209235044	5157	5.157	0.15178218237615182
X	0.017271964639219938	7478	7.478	0.13218598952888885
X	0.015934860519777504	2728	2.728	0.18009485258713645
X	0.019738311337305303	14202	14.202	0.11159725071155352
X	0.015871220954534	11674	11.674	0.11078055832153033
X	0.01597270290086552	4199	4.199	0.15610285510808444
X	0.016404715395035168	2998	2.998	0.1762161427367114
X	0.018487728209693455	9482	9.482	0.12492840607466851
X	0.018200525246866363	8082	8.082	0.13107555092320905
