Tue Jan 31 03:42:31 EST 2023
| ID | GPU | MEM |
------------------
|  0 |  0% |  0% |
|  1 |  0% |  0% |
numbers of X: 37944506
numbers of Z: 22006
shape of features
(22006,)
shape of features
(22006,)
ZX	Vol	Parts	Cubes	Eps
Z	0.016005996479555657	22006	22.006	0.08993192082749403
X	0.014281793941542128	1183	1.183	0.2294031301126105
X	0.01463654144241118	22290	22.29	0.0869179482704705
X	0.01526911955571625	2120	2.12	0.1931194628932878
X	0.014508985388475648	16054	16.054	0.09668325463280267
X	0.01578743498032627	30201	30.201	0.08055578804551222
X	0.014538385693602435	29708	29.708	0.07880387806164936
X	0.014527714323557029	51883	51.883	0.06542203821188965
X	0.014741461391434344	37971	37.971	0.07295070637895608
X	0.014749832163567263	13957	13.957	0.10185874791226145
X	0.01506456712880074	20040	20.04	0.09092562883129353
X	0.014760821180761842	8688	8.688	0.11932466824810482
X	0.01453934362740064	72364	72.364	0.05856984553240925
X	0.014481613887983304	6222	6.222	0.1325243407324569
X	0.015802698777521607	349769	349.769	0.03561639688611518
X	0.01452297249014416	23234	23.234	0.08550217778232952
X	0.014534167326312974	31070	31.07	0.0776276252876568
X	0.014531571165207096	64630	64.63	0.060807825382646244
X	0.014473032834675943	25661	25.661	0.08262192770700487
X	0.014752247736083935	117223	117.223	0.050112775293745526
X	0.014550106109549597	97637	97.637	0.05301725578736728
X	0.014331417675005316	23670	23.67	0.08459868876978324
X	0.015132745083223448	167804	167.804	0.04484408176428974
X	0.014485108650896129	10550	10.55	0.11114495794020543
X	0.014499603351039983	53249	53.249	0.06481589991260303
X	0.014716763424098604	2177	2.177	0.18908248143797476
X	0.014545650571152622	59640	59.64	0.06247867899067865
X	0.015690799922792313	68001	68.001	0.06133522015163798
X	0.014485815488587968	9777	9.777	0.11400199322102404
X	0.014801209661026613	81661	81.661	0.05659275532231723
X	0.015249440516027208	943119	943.119	0.025286912474661718
X	0.01442871038589927	9232	9.232	0.11604966919927547
X	0.01563370538283237	987213	987.213	0.025112137804149934
X	0.014482973857909651	16013	16.013	0.09670783949808492
X	0.014464255273044721	8158	8.158	0.12103309127343898
X	0.014436947380123587	9309	9.309	0.11575083015344749
