Tue Jan 31 12:07:05 EST 2023
| ID | GPU | MEM |
------------------
|  0 |  0% |  0% |
|  1 |  0% |  0% |
numbers of X: 4773981
numbers of Z: 15081
shape of features
(15081,)
shape of features
(15081,)
ZX	Vol	Parts	Cubes	Eps
Z	0.01998268352698272	15081	15.081	0.10983511863828856
X	0.012034448132909353	185	0.185	0.4021778521068764
X	0.011986456926484803	318	0.318	0.3352904906626487
X	0.012417461145637472	67	0.067	0.5701458957404725
X	0.01173340121289	117	0.117	0.46460015800249965
X	0.017037677392135714	3784	3.784	0.1651276325031674
X	0.01261719642607116	2366	2.366	0.1747093071096221
X	0.012445477528469763	509	0.509	0.2902448979196377
X	0.012980013355208452	6552	6.552	0.12559347690284822
X	0.012788146327687561	3167	3.167	0.15924036995325008
X	0.011745687158777603	930	0.93	0.2328798040223186
X	0.012470520410740444	575	0.575	0.2788724278297356
X	0.012191755709651702	1523	1.523	0.20004242758045734
X	0.01244017750614106	365	0.365	0.32422356064847146
X	0.013125268628209076	67035	67.035	0.058067820943583925
X	0.01255600990281699	329	0.329	0.33668098095478294
X	0.013024624212604313	5194	5.194	0.13585879308933202
X	0.01226433723243647	241	0.241	0.3705746272264336
X	0.01234452218478023	1612	1.612	0.19710746946220403
X	0.013090644590177895	58164	58.164	0.06082782045902098
X	0.013130178193989575	59699	59.699	0.060362588416302605
X	0.011548553966085392	611	0.611	0.26637622869364697
X	0.013205809571668482	18346	18.346	0.08962060686797589
X	0.012208813405954685	457	0.457	0.29894118522270463
X	0.01186883783527813	452	0.452	0.2972281377199747
X	0.012585776380414384	246	0.246	0.3712344756745645
X	0.012716777118226203	2068	2.068	0.18320704717986253
X	0.01312813641380858	28245	28.245	0.07746172556256352
X	0.011741310445126302	1058	1.058	0.22305414655428335
X	0.012754445754680571	32012	32.012	0.07358392127830322
X	0.013119987335531985	143898	143.898	0.04500832864513893
X	0.012713409880896474	2485	2.485	0.17231055658991576
X	0.01298950393012566	39572	39.572	0.06898185281235955
X	0.011950764838698402	815	0.815	0.2447631482449548
X	0.012834166411879873	3238	3.238	0.1582572472440058
X	0.012905014518664883	121	0.121	0.4742322038048422
X	0.013786488138272912	100545	100.545	0.051566112411347426
X	0.014636896915015518	157	0.157	0.453436476603649
X	0.012540642321818701	409	0.409	0.31299122203931573
X	0.011238779009536001	441	0.441	0.29427961604602443
X	0.012051827475796239	427	0.427	0.30446801582738686
X	0.01161311606283658	171	0.171	0.40799128407905927
X	0.01090471811540352	247	0.247	0.35343196893394424
X	0.008528566616015159	55	0.055	0.5372434370304109
X	0.01130138491824349	74	0.074	0.534523309998407
X	0.012926247025872601	157	0.157	0.4350350675993038
X	0.011731728955532443	87	0.087	0.5127994956297696
X	0.010949388501320849	103	0.103	0.4737154474513717
X	0.009944389396074721	35	0.035	0.6574105851249038
X	0.012220314794478916	83	0.083	0.5280415538338139
X	0.011798278933988405	106	0.106	0.4810286364337186
X	0.012556502300681869	8360	8.36	0.11452161601038824
X	0.011612128277197322	86	0.086	0.5130241283652776
X	0.012181812831001634	1381	1.381	0.2066201859015752
X	0.010980345120919948	133	0.133	0.4354331104810232
X	0.01302024695498825	425	0.425	0.3129032666883626
X	0.015552191698098204	1518	1.518	0.21719005889084955
X	0.012593176098925863	373	0.373	0.32320307312537017
X	0.011911930349036481	212	0.212	0.383014687434268
X	0.01310843062997055	446	0.446	0.30860665018464273
X	0.006767539982862499	19	0.019	0.7088577247698726
X	0.01983848243302519	1369	1.369	0.24380072889618581
X	0.012657046728780423	204	0.204	0.39588350378469794
X	0.012194912004431643	363	0.363	0.322669078371234
X	0.01252953759947526	616	0.616	0.2729720055230663
X	0.012188857193278772	486	0.486	0.29271315438235695
X	0.00838796726392456	39	0.039	0.5991432992908776
X	0.0116790480521022	607	0.607	0.26796181951324133
X	0.011920759979405168	154	0.154	0.42618131747866556
X	0.01127470687944531	75	0.075	0.5317179628205057
X	0.011229753860190731	75	0.075	0.5310103563948579
X	0.011434105175260402	143	0.143	0.4308129158799325
X	0.01088544854413986	151	0.151	0.4161882299800055
X	0.0110182389221433	119	0.119	0.4523991094718607
X	0.010135502196973562	50	0.05	0.5874331116262556
X	0.013097722433975573	1519	1.519	0.2050592366118891
X	0.012195964580766123	650	0.65	0.2657261320574761
X	0.010838196645917569	39	0.039	0.6525755626396221
X	0.011633781391424668	179	0.179	0.40205853815096376
X	0.0121440439109584	140	0.14	0.4426683084813191
X	0.012287505164581169	251	0.251	0.3658165340129161
X	0.012188090790552084	419	0.419	0.30754397211315465
X	0.011298603581106003	292	0.292	0.33823143900829933
X	0.011519694311989051	346	0.346	0.32170288230034033
X	0.009010044062760002	70	0.07	0.5049049459134024
X	0.011950767589963999	465	0.465	0.29510797718184706
X	0.013706247762537963	292	0.292	0.3607269381888438
X	0.011013285922193437	114	0.114	0.4588499488912506
X	0.012414061459595109	138	0.138	0.44806903813962584
X	0.011236952733729152	133	0.133	0.4387990086248773
X	0.011412146572695271	257	0.257	0.3541153389646174
X	0.012229941290668801	529	0.529	0.28487624316323773
X	0.012013232738592	105	0.105	0.48546381445080405
X	0.013040809257246311	368	0.368	0.3284623340698959
X	0.012376167516125297	1708	1.708	0.19350822869346768
X	0.010954189259988478	87	0.087	0.5012106945767031
X	0.005648972980691139	18	0.018	0.6795670775671995
