Thu Feb 2 11:52:01 EST 2023
| ID | GPU | MEM |
------------------
|  0 |  0% |  0% |
|  1 |  0% |  0% |
numbers of X: 48578734
numbers of Z: 22461
shape of features
(22461,)
shape of features
(22461,)
ZX	Vol	Parts	Cubes	Eps
Z	0.016870080987923083	22461	22.461	0.09089975092677936
X	0.015587751161167002	1584	1.584	0.21429371260135763
X	0.016376260613898918	20342	20.342	0.09302657473047868
X	0.01666224609296201	3985	3.985	0.16110229957554367
X	0.015835407081880394	2685	2.685	0.1806737175664726
X	0.016352883620543695	53453	53.453	0.0673815122697156
X	0.015731198121472417	68240	68.24	0.06131606286864734
X	0.015749431930607814	70094	70.094	0.06079408828603592
X	0.015759344663259296	59581	59.581	0.06419139126866291
X	0.01611634811659805	6648	6.648	0.13433583412177963
X	0.015635278139512623	61066	61.066	0.06349926708895784
X	0.015698132364186608	11395	11.395	0.11126994816083653
X	0.015746622245112838	84251	84.251	0.05717472901560212
X	0.016151050734078316	7107	7.107	0.1314734790262025
X	0.015738647469349203	304501	304.501	0.037249995803756486
X	0.015705718039737245	26768	26.768	0.08371705794632989
X	0.015726182931231666	90378	90.378	0.05582818799152203
X	0.01586026049628423	74704	74.704	0.05965618632222962
X	0.015705329693256404	45046	45.046	0.07038232487888288
X	0.01659022192041885	265531	265.531	0.03968066923385194
X	0.01634665954650368	147517	147.517	0.04803181324589809
X	0.015903081462339614	36925	36.925	0.07551854139932906
X	0.016341528806034854	467370	467.37	0.03269971372690379
X	0.015692360333102413	21838	21.838	0.0895691535629788
X	0.01615690713483076	16204	16.204	0.09990303102078686
X	0.01564257539526297	22007	22.007	0.08924470763771938
X	0.01573641268718653	82713	82.713	0.05751449636214911
X	0.015952522431798784	41771	41.771	0.0725523522069588
X	0.01573322525551106	9958	9.958	0.11647030503328334
X	0.01571670742276942	77966	77.966	0.05863434863888884
X	0.016612554083601145	2069062	2069.062	0.02002415973704361
X	0.015674049969112685	8504	8.504	0.12260814594004746
X	0.016453886083587006	546083	546.083	0.031117398130161532
X	0.015683823089148	13713	13.713	0.10457787664076451
X	0.015705165945567104	12282	12.282	0.10854033197018159
X	0.015879449643890736	17665	17.665	0.09651035983591291
X	0.015742251350288384	168972	168.972	0.04533330329983891
X	0.016203818070116744	113489	113.489	0.05226623254335501
X	0.015201875381651726	2070	2.07	0.1943758359762654
X	0.015664046005096077	5860	5.86	0.13878273587761752
X	0.015669744704662238	3998	3.998	0.1576666028993999
X	0.01571493612259231	5692	5.692	0.14028650949002472
X	0.015318294143387316	1454	1.454	0.21922092169489793
X	0.015544090855018133	1332	1.332	0.22682297051195996
X	0.015948890707063068	2911	2.911	0.1762907094495986
X	0.015393534155645644	1349	1.349	0.225134540360363
X	0.01563545683399606	1864	1.864	0.2031833994919018
X	0.015713118062401152	7975	7.975	0.12536526623376215
X	0.01572486626293844	5594	5.594	0.1411307012633286
X	0.015562922290243947	2168	2.168	0.19290520988942042
X	0.015664240992861334	14091	14.091	0.10359111645942667
X	0.016150994334013746	16062	16.062	0.10018434913703232
X	0.015658880658703488	2406	2.406	0.18670460526396288
X	0.015666424285451196	6578	6.578	0.1335442945680746
X	0.015620043918333581	3394	3.394	0.16633748761469475
X	0.015724372431994867	8150	8.15	0.12449117641055445
X	0.01566509771559552	6357	6.357	0.13507043512897396
X	0.01569274280749296	2962	2.962	0.1743296537681817
X	0.015540468536980555	4482	4.482	0.15135522524978004
X	0.015635214448713488	4034	4.034	0.15708063544528383
X	0.015468909746131151	2607	2.607	0.18103931239782733
X	0.016246823693782934	6813	6.813	0.1336010976414949
