Tue Jan 31 07:17:28 EST 2023
| ID | GPU | MEM |
------------------
|  0 |  0% |  0% |
|  1 |  0% |  0% |
numbers of X: 9632026
numbers of Z: 13246
shape of features
(13246,)
shape of features
(13246,)
ZX	Vol	Parts	Cubes	Eps
Z	0.012001906859754151	13246	13.246	0.09676578715705995
X	0.00794463150657826	165	0.165	0.3638004830252055
X	0.009276297962252199	4898	4.898	0.12372343520392871
X	0.01184280295908659	5468	5.468	0.1293824386247739
X	0.00909460633326528	2203	2.203	0.1604192454661956
X	0.00924227244415104	2302	2.302	0.15893680645379393
X	0.00933899729602044	7256	7.256	0.10877631074383502
X	0.009807903376718122	16699	16.699	0.08374558191675707
X	0.00945273815763581	11723	11.723	0.09307640936053029
X	0.008977958121108276	5428	5.428	0.11826218864032874
X	0.00935253501971375	5588	5.588	0.11872922925453122
X	0.009244644535044996	4648	4.648	0.12575966325896074
X	0.010057145122020335	11012	11.012	0.09702183956651572
X	0.009132445843403409	1253	1.253	0.19388550618572545
X	0.00937638055911785	62987	62.987	0.05299823834584343
X	0.009333746773936199	6023	6.023	0.1157215877399135
X	0.009249174339308441	5516	5.516	0.11880267953145483
X	0.009527596380392918	9423	9.423	0.10036864317400544
X	0.00936427311963008	14079	14.079	0.08729058840724617
X	0.009829118044953988	30642	30.642	0.06845404996961964
X	0.00936121214273151	32269	32.269	0.06619860841602512
X	0.008971269309703008	2472	2.472	0.15367450015482942
X	0.010048452617266128	42408	42.408	0.06188002292414477
X	0.009253802319813575	2731	2.731	0.1501986995813257
X	0.009480737803450224	6645	6.645	0.11257683903432462
X	0.00876574190007971	591	0.591	0.24569730871747086
X	0.009364316432753875	11964	11.964	0.092158039098395
X	0.009926661579977241	13725	13.725	0.08976291639185682
X	0.009244243472963468	1545	1.545	0.18154360861962238
X	0.011650627338164951	63524	63.524	0.056815978588801976
X	0.009505335152293022	195158	195.158	0.036519685197006026
X	0.0092483342501271	1960	1.96	0.16772680800783651
X	0.010612593321575787	374711	374.711	0.03048187608621813
X	0.00933291297736714	2221	2.221	0.1613700323033625
X	0.00902738666777536	2614	2.614	0.1511537132502638
X	0.009017073660578528	1843	1.843	0.16976445389549236
X	0.00938446484862784	94223	94.223	0.04635367748092426
X	0.00983325236584958	13911	13.911	0.0890798775858049
X	0.0075369245688727445	630	0.63	0.2287096765913277
X	0.008649841689566107	493	0.493	0.25984861912026813
