Tue Jan 31 23:05:43 EST 2023
| ID | GPU | MEM |
------------------
|  0 |  0% |  0% |
|  1 |  0% |  0% |
numbers of X: 65341256
numbers of Z: 28423
shape of features
(28423,)
shape of features
(28423,)
ZX	Vol	Parts	Cubes	Eps
Z	0.020008476673750077	28423	28.423	0.08895725436147013
X	0.019326191931089646	2251	2.251	0.20476556832164403
X	0.019675163844601558	31370	31.37	0.08559885319994913
X	0.01963649146587363	3809	3.809	0.17274983457613213
X	0.019234666252633564	23350	23.35	0.09374164925649509
X	0.01989619010499364	20026	20.026	0.09978346251823243
X	0.019303465962585833	65335	65.335	0.06660341018990974
X	0.019503716904222985	84970	84.97	0.0612280726397024
X	0.019277508476527767	69516	69.516	0.06521117757894826
X	0.019620346461675854	24721	24.721	0.09258633203700302
X	0.0195948217533125	25831	25.831	0.09120109078172203
X	0.019317346750468877	19975	19.975	0.09889026997216072
X	0.0199671330245477	142675	142.675	0.05191855659831582
X	0.019083162631353866	11476	11.476	0.11847315041940709
X	0.01974775669356152	482867	482.867	0.034453240886101494
X	0.01935859693554865	36713	36.713	0.08078883293232264
X	0.019382038569139858	69067	69.067	0.0654700923760875
X	0.01960131838087583	85523	85.523	0.06119756167939607
X	0.019483538209625565	39835	39.835	0.07878937740435094
X	0.019947293119932385	188607	188.607	0.04729066133661751
X	0.01997252637325414	142038	142.038	0.05200073533089812
X	0.019100529758258003	71579	71.579	0.06438033941648623
X	0.019739950391282096	259789	259.789	0.0423553654141326
X	0.01905583357038467	15218	15.218	0.10778461888716245
X	0.019971762490685045	73245	73.245	0.06484544423024288
X	0.019776672468814593	7445	7.445	0.13849353681433782
X	0.019592079341536738	97245	97.245	0.05862341088738248
X	0.019718838875530716	103361	103.361	0.05756716981094225
X	0.019608624055668496	15898	15.898	0.1072428159811354
X	0.019794795612131644	206370	206.37	0.04577568155445508
X	0.019955480198477454	1583624	1583.624	0.023270374323000987
X	0.01970240163843314	27459	27.459	0.08952510045110058
X	0.019985039921120995	1397453	1397.453	0.02427295234583223
X	0.01983436679286922	44440	44.44	0.07642136020827206
X	0.01933806009315735	19660	19.66	0.09945114722596549
X	0.01932846255605974	27998	27.998	0.08838056366543467
X	0.019983222229005282	404563	404.563	0.03669102004014721
X	0.019991870134169476	116017	116.017	0.055647278602135586
X	0.018715255650935205	2028	2.028	0.20975352646355175
X	0.01886608765971461	6875	6.875	0.14000269051035819
X	0.01898280415100521	4463	4.463	0.16202343182475956
X	0.019315642468273723	6020	6.02	0.14749282329309665
X	0.018609455375354956	5185	5.185	0.1531069719937217
X	0.018733827895995415	1867	1.867	0.2156887048952246
X	0.01871477557112554	7708	7.708	0.1344046535687685
X	0.018972090934272427	1645	1.645	0.22593478407957843
X	0.01913833493826625	2515	2.515	0.19669291674070474
X	0.01877232947021494	5648	5.648	0.14923630693494783
X	0.019062845484234356	7633	7.633	0.1356742684091794
X	0.018874592094401624	3188	3.188	0.18090604842275507
X	0.01987675246056199	24849	24.849	0.09282796668057473
X	0.019820004374890822	23152	23.152	0.09495221001650508
X	0.019192611538937535	2681	2.681	0.19272841646425723
X	0.019301653092988622	12778	12.778	0.1147388626642149
X	0.01929175325307467	5443	5.443	0.15246767862986788
X	0.01987963157970477	8083	8.083	0.1349828471233692
X	0.019331619470235446	9629	9.629	0.12615244835567868
X	0.019108011952425584	2994	2.994	0.18549031386777354
X	0.01927299244222836	8255	8.255	0.13266123148291584
X	0.019313599814097755	6130	6.13	0.14660009485012163
X	0.019213253200468145	4865	4.865	0.158066324147152
X	0.019822831976452973	6664	6.664	0.14381700395173894
X	0.01922363195523335	3101	3.101	0.18370087529380574
X	0.01996376337546509	11519	11.519	0.12011830958917166
X	0.01928638588765005	19468	19.468	0.099688066214527
X	0.019234137226717563	4794	4.794	0.15890036452653156
X	0.01891879158246227	4571	4.571	0.16055631448842042
X	0.019225840515710347	5607	5.607	0.1507943002934812
X	0.019595542276543983	10915	10.915	0.12153774720971712
X	0.01926100433540678	9229	9.229	0.1277933027329889
X	0.019239601220290004	5939	5.939	0.14796565249879232
X	0.018627990882927596	5628	5.628	0.14902895036164251
X	0.019335658852774943	6308	6.308	0.14526325233335663
X	0.01927768036748297	6815	6.815	0.14142612377611605
X	0.01923208165349486	5773	5.773	0.14935103808333017
X	0.019279863932159406	7093	7.093	0.13955904906398467
X	0.019838020969691224	13261	13.261	0.11436874530162182
X	0.018896815467900906	1620	1.62	0.226790331515419
X	0.019217598033497693	2116	2.116	0.2086385138794897
X	0.01914696533829177	5970	5.97	0.14747165019195432
X	0.01977629828975187	25854	25.854	0.0914546418203124
X	0.018996004458048582	5094	5.094	0.15507237585338376
X	0.019247175617806467	3422	3.422	0.17783981637097182
X	0.019278689178788576	7711	7.711	0.13572367152829815
X	0.019227227207096357	3415	3.415	0.17789974140069717
X	0.019009251230270197	3344	3.344	0.17847042063406707
X	0.019154369613545014	2555	2.555	0.19571569439634684
X	0.019336733572225207	4699	4.699	0.1602479771920224
X	0.01899972301700154	2396	2.396	0.19941300835877
X	0.01921602472957018	7558	7.558	0.13648519789745608
X	0.019161666166229517	5695	5.695	0.14984646903604776
X	0.01876504099250385	5866	5.866	0.14734514131021156
X	0.019228063402574658	3696	3.696	0.1732744494604364
X	0.019289354847798992	3753	3.753	0.17257572743374627
X	0.019149038071474476	7607	7.607	0.13603307504385032
X	0.019203315010895304	7191	7.191	0.1387380669453552
X	0.019300080666369894	7493	7.493	0.13707801194635844
X	0.019140228578068522	3091	3.091	0.18363242592761417
X	0.019201754843450144	10855	10.855	0.12094011138790228
X	0.019345223526538675	6517	6.517	0.14371717673018533
X	0.01956229014015318	6490	6.49	0.14445247912487258
X	0.019278298051191873	18112	18.112	0.10210196341428088
X	0.019860961392545846	6996	6.996	0.1415957295481621
X	0.01903932527398742	11330	11.33	0.11888869169240728
X	0.018664714250717238	3020	3.02	0.18351495750977956
X	0.019249713057446743	15677	15.677	0.10708297638127247
X	0.019764869413869283	5579	5.579	0.15244476996656967
X	0.019839075981635545	7974	7.974	0.1355028417047103
X	0.019208122231299297	2684	2.684	0.1927084683910777
X	0.019203417947391613	5028	5.028	0.1563127564885183
X	0.01937920220286134	2412	2.412	0.20028704706432365
X	0.019538709845260495	4347	4.347	0.1650322222750083
X	0.01916681499168864	2494	2.494	0.19734123142000692
X	0.019004665318552633	2878	2.878	0.18761021396557034
X	0.018832076486849893	5539	5.539	0.1503680662721029
X	0.01895277260913643	9213	9.213	0.127181485597128
X	0.019042740967641646	5373	5.373	0.15246525101224057
X	0.01930353633540136	4218	4.218	0.16602625330350412
X	0.019010119203331188	1794	1.794	0.2196447365243832
X	0.01965928245808814	11585	11.585	0.11927713752147484
X	0.019316810202099827	3062	3.062	0.18477508416246036
X	0.019621396714094744	16015	16.015	0.10700424125742815
X	0.01962138841380976	4419	4.419	0.16436218691383622
X	0.018753393086517404	3251	3.251	0.17934432099405515
X	0.019325294004940482	3570	3.57	0.1755844148241584
X	0.018916329354863183	4747	4.747	0.15854013064977665
X	0.019125049388972016	3222	3.222	0.1810613175908941
X	0.019064530502302845	2647	2.647	0.19311857925487388
X	0.018972782455959007	6872	6.872	0.14028652538363126
X	0.019227073410651028	17952	17.952	0.10231361939064683
X	0.01860275382246829	3445	3.445	0.17544029040614648
X	0.019036792095638716	13099	13.099	0.11327094964861513
X	0.019134943396215277	2418	2.418	0.1992769014628724
X	0.01975989638152524	5507	5.507	0.15309342133988543
X	0.01902873463720091	2783	2.783	0.18980117694948284
X	0.019110367626258024	8391	8.391	0.13156845460480163
X	0.019966947979387858	3206	3.206	0.18398512950147838
X	0.01922455979740238	2783	2.783	0.19045003900238275
X	0.019183456764223564	3131	3.131	0.18298462485491682
X	0.018812692263019695	4298	4.298	0.16357923773214544
X	0.018959961685800105	2696	2.696	0.1915898610733012
X	0.019506677707935106	7074	7.074	0.14022951038661038
X	0.019058349006249743	3051	3.051	0.18416807810479874
X	0.01978282922841771	20022	20.022	0.09960022396629363
X	0.019247445136961756	10673	10.673	0.12172007005856277
X	0.019870558110606444	8349	8.349	0.1335135063220946
X	0.019264344703171753	3164	3.164	0.1826021648080991
X	0.019251327407635976	3449	3.449	0.17738728850247937
X	0.01960709142539815	3902	3.902	0.17128078167444905
X	0.01913909222987472	3261	3.261	0.18038074604950957
X	0.019292851608596222	3960	3.96	0.1695249972489485
X	0.019164650761415918	4546	4.546	0.16154387369109713
X	0.019724408520852173	4694	4.694	0.16136907189330266
X	0.01928508662963227	7677	7.677	0.13593877473690222
X	0.0196039771468457	13956	13.956	0.11199391042919245
X	0.018935527951641124	4563	4.563	0.16069744923284082
X	0.019458262121908862	33236	33.236	0.08365625774172121
X	0.019021103220053837	6142	6.142	0.14576120952165522
X	0.01927278042230892	7287	7.287	0.13829247036444609
X	0.019096429327130918	5882	5.882	0.14807294585347655
X	0.01879504027571845	925	0.925	0.27287715342274144
X	0.0194828764603102	12443	12.443	0.11612061444086975
X	0.018774508646326002	2715	2.715	0.19051664074623983
X	0.01989028280556657	12443	12.443	0.11692443652340147
X	0.018518932067401305	1788	1.788	0.21797974559115943
X	0.01881677141913427	7752	7.752	0.13439314434238653
X	0.018706401136199022	3077	3.077	0.18251038543318593
X	0.019264350432342876	2961	2.961	0.18668323616372273
X	0.018888005816084387	7062	7.062	0.1388095878924625
X	0.018783339585127883	7455	7.455	0.1360739695279631
X	0.019114392833810074	1747	1.747	0.22200147881937848
X	0.018793199134627826	1866	1.866	0.2159548815005569
X	0.01847865116236859	3763	3.763	0.16997250810633938
X	0.019431871574179242	11259	11.259	0.11995129402669849
X	0.01909145134237498	2983	2.983	0.18566436811630235
X	0.01971103996936939	7875	7.875	0.13577495224352049
X	0.01927715128624948	20160	20.16	0.09851842101314225
X	0.019302728838454873	10415	10.415	0.12283434429174103
X	0.01878950816833476	3536	3.536	0.17450225840306455
X	0.019167174265403066	9432	9.432	0.12666348504132036
X	0.019213232332933323	5645	5.645	0.15042227847062842
X	0.019909021708356824	5767	5.767	0.15113555885309887
X	0.01919274918092486	4137	4.137	0.16678252925949663
X	0.01900156746845911	6668	6.668	0.1417744416665299
X	0.01910804622440564	5293	5.293	0.15340451068728916
X	0.019676678719658367	8079	8.079	0.13454412195665205
X	0.019297309860351206	7427	7.427	0.13747628323508862
X	0.019032109608740893	4559	4.559	0.161017265167386
X	0.01926974300267016	8235	8.235	0.13276107887685598
X	0.019587270077605613	11162	11.162	0.1206175856509101
X	0.01987817893874152	13094	13.094	0.11493035628956773
X	0.01921929557951786	4783	4.783	0.15898117228640543
X	0.01931925671801344	1032	1.032	0.2655238717135536
X	0.018967534101326042	5453	5.453	0.1515159867841969
X	0.019240776767389493	7166	7.166	0.13898948072226408
X	0.01927045917697867	8596	8.596	0.13087756876759035
