Tue Jan 31 19:20:55 EST 2023
| ID | GPU | MEM |
------------------
|  0 |  0% |  0% |
|  1 |  0% |  0% |
numbers of X: 41932615
numbers of Z: 20167
shape of features
(20167,)
shape of features
(20167,)
ZX	Vol	Parts	Cubes	Eps
Z	0.018942403939806004	20167	20.167	0.09793349757601257
X	0.01621685558750758	2944	2.944	0.17660769182032943
X	0.01614700426303062	22776	22.776	0.0891671396346092
X	0.016148864362141756	2600	2.6	0.18381863901459752
X	0.01833008999426837	21609	21.609	0.09466221069857728
X	0.017284641861606005	15783	15.783	0.10307585430017922
X	0.01636949469702037	65982	65.982	0.06283523823915033
X	0.01633690590747405	48310	48.31	0.06966975074036164
X	0.01638732381608566	37985	37.985	0.07556116320541305
X	0.01618446097260625	15183	15.183	0.10215200202218824
X	0.016294779040293014	65667	65.667	0.06283965131920836
X	0.016020369040012573	10127	10.127	0.11651913056676906
X	0.016089995220276418	68455	68.455	0.06171398350540724
X	0.017406244318361096	8468	8.468	0.12714757314506153
X	0.018282913032031157	394832	394.832	0.03590963712943701
X	0.01634920099758842	25491	25.491	0.0862389023239368
X	0.016945771305063903	58278	58.278	0.06624995190010692
X	0.016388983805816028	60682	60.682	0.0646394094423437
X	0.0162334817850786	22030	22.03	0.09032314692030832
X	0.016282427540594932	125396	125.396	0.05063822688801141
X	0.018269461516076432	88227	88.227	0.05916180444908263
X	0.016180407404425775	100278	100.278	0.05444123011291996
X	0.017785445535031787	196075	196.075	0.04493114731529528
X	0.016372870346810082	12147	12.147	0.110463448494767
X	0.016302521846277312	47415	47.415	0.07005616270081245
X	0.016126623678701796	2602	2.602	0.18368712626991443
X	0.016341381842523723	58416	58.416	0.06540119054379512
X	0.016297987191749724	58711	58.711	0.0652336228172665
X	0.017266462108735628	10426	10.426	0.1183119320324448
X	0.015927791332573576	54429	54.429	0.06639087625915173
X	0.01731336422064213	1179614	1179.614	0.024483895415027126
X	0.016027854093882223	18028	18.028	0.09615590143741892
X	0.01833725886823519	710847	710.847	0.029547410581598002
X	0.016166908375140687	26634	26.634	0.08467012362181692
X	0.017319958070514275	12937	12.937	0.11021425077802181
X	0.01822091289449878	44134	44.134	0.0744615856854084
X	0.016571647989959033	185302	185.302	0.04471932067287162
X	0.016378653274757293	78062	78.062	0.0594218504172528
X	0.015095598883181854	984	0.984	0.2484763637984366
X	0.016076806135927102	4054	4.054	0.15828460501348507
X	0.016176144106414176	2393	2.393	0.18907935096239822
X	0.017871042462077828	3354	3.354	0.17466086613822845
X	0.015442791279830946	3574	3.574	0.16287599601200775
X	0.015208874488950998	1098	1.098	0.24015865644129508
X	0.016267258261457068	3672	3.672	0.16423683343601772
X	0.01605494543035284	1327	1.327	0.2295686799432603
X	0.016253861810345986	1009	1.009	0.2525545122888265
X	0.016020977655947937	1966	1.966	0.2012342195553035
X	0.016316851153915946	5502	5.502	0.1436719287019357
X	0.015625896128414227	4250	4.25	0.15434243026376906
X	0.016193125876547403	10090	10.09	0.11707922578003348
X	0.016287109084732437	13122	13.122	0.10746853382215288
X	0.015810034944621604	1718	1.718	0.20955750710912166
X	0.015860852198074468	5738	5.738	0.14034232209585373
X	0.015936666724721583	4285	4.285	0.15493476868981804
X	0.01613773992749232	3827	3.827	0.16155785682367962
X	0.015969162981838973	8705	8.705	0.12241588950825014
X	0.01560228538217533	2297	2.297	0.18938361725404484
X	0.01593536335660913	6387	6.387	0.1356297677787261
X	0.01568328417969093	6198	6.198	0.13626839686281128
X	0.01568709697200487	2867	2.867	0.1762131424312007
X	0.01621753014211285	3830	3.83	0.1617814213364124
X	0.01613561728574889	2374	2.374	0.18942397967494562
X	0.01576077657569907	4873	4.873	0.14788600159601759
X	0.01630351970302148	12816	12.816	0.10835350340561081
X	0.016136649138069146	2847	2.847	0.1782961490043799
X	0.016672918391160283	2410	2.41	0.19054527939805602
X	0.015725151464435257	2959	2.959	0.17450851547257792
X	0.016171156085640563	4659	4.659	0.15140821967176396
X	0.016142469356621954	9406	9.406	0.11972596111496145
X	0.01585740443540147	4141	4.141	0.15645002039604125
X	0.016057783915976342	4303	4.303	0.15510938925030462
X	0.0161032302975073	3827	3.827	0.16144261390516212
X	0.017179915052577852	4131	4.131	0.16081329073922815
X	0.016981712646413544	4158	4.158	0.15984497974322084
X	0.0159826891317015	6135	6.135	0.1375978860475701
X	0.016174774191240724	4949	4.949	0.14840217208378134
X	0.01546363865473225	672	0.672	0.2844335400750696
X	0.01618893865089564	1658	1.658	0.21373613430896582
X	0.016107328233404102	4507	4.507	0.15288984847318757
X	0.01810118379480612	12997	12.997	0.11167465506665959
X	0.015277683353151017	2464	2.464	0.18371259581374078
X	0.015396232820460043	2518	2.518	0.18286036459760055
X	0.016722769459817804	3026	3.026	0.17679898183981718
X	0.016592302187736583	2664	2.664	0.18398855534975397
X	0.01522108564579181	1568	1.568	0.21332079347637656
X	0.01608109232119392	1540	1.54	0.21857388659665133
X	0.01567044159923593	2067	2.067	0.19644768690728825
X	0.015824496607734193	1264	1.264	0.23219931981248362
X	0.01779227858098695	5169	5.169	0.15098773813546668
X	0.016249626356270263	4243	4.243	0.1564552409776771
X	0.015568736604297117	4936	4.936	0.14665360395318663
X	0.015912166238607108	2824	2.824	0.1779459897245588
X	0.01609464333244014	1879	1.879	0.20460591857292154
X	0.015767361503229146	3553	3.553	0.16433167141861255
X	0.017054205728009864	5796	5.796	0.14329610098325332
X	0.016111817234158717	6414	6.414	0.1359372637088994
X	0.016186227919011743	2220	2.22	0.19390881796797171
X	0.016227541826588057	7241	7.241	0.13086335889947318
X	0.01586781737799674	7793	7.793	0.12674694660611863
X	0.01605783530035277	3626	3.626	0.16421761225591036
X	0.016267806392392028	9129	9.129	0.12123702273193966
X	0.016483476162600732	3605	3.605	0.16597697499511344
X	0.015946447013089532	4840	4.84	0.14880111683029804
X	0.015861534810021	1934	1.934	0.20166455837060918
X	0.016232533937066158	8451	8.451	0.12430618536069794
X	0.01581580396480375	2061	2.061	0.19724428429922627
X	0.0161310571889014	3735	3.735	0.1628511169366925
X	0.015481100472726089	1718	1.718	0.20809399916284588
X	0.016044399275670758	2415	2.415	0.1879903004691936
X	0.01601564903019462	1442	1.442	0.22311379718492227
X	0.015579033429798116	2659	2.659	0.18027716671705124
X	0.015563737338386308	2284	2.284	0.18958585481672502
X	0.01552347327556428	2522	2.522	0.18326573460397688
X	0.017804169309238706	3098	3.098	0.17912110814868154
X	0.016141645550188984	4972	4.972	0.14807175671197087
X	0.01598753224623551	3934	3.934	0.15958143251488624
X	0.016023842247902063	2947	2.947	0.1758445212455856
X	0.015470955710369	968	0.968	0.25189174122236235
X	0.016838298244528066	8477	8.477	0.1257048415081076
X	0.015420794158265097	1430	1.43	0.22093112339844798
X	0.016311887446866555	9458	9.458	0.11992276561043975
X	0.01610442067629822	1683	1.683	0.2123017937371311
X	0.015523222432700759	2153	2.153	0.19318761617531985
X	0.016364082156286156	3549	3.549	0.16644160074776004
X	0.015465136443702662	2151	2.151	0.19300613555491355
X	0.01597879411599287	3233	3.233	0.17033847918258685
X	0.01670193353203272	1515	1.515	0.22256218314325224
X	0.01576775957159379	4232	4.232	0.15502727384922863
X	0.016757313297329813	7165	7.165	0.13273824303310128
X	0.01613346941857794	3209	3.209	0.17131130274122344
X	0.01662561978029404	16805	16.805	0.09964291921145195
X	0.016030575122783622	2735	2.735	0.18030063557925186
X	0.0161585733544377	3210	3.21	0.17138231066201268
X	0.01548749461874441	1894	1.894	0.2014653663718331
X	0.015580925024386388	2439	2.439	0.185549795118554
X	0.015793183491096135	2212	2.212	0.19255797917094872
X	0.016023084593630898	2181	2.181	0.19440025039968645
X	0.0156961330900297	1832	1.832	0.20462360628052823
X	0.015909857308994003	2928	2.928	0.17580520843255476
X	0.016137449458704434	2452	2.452	0.18740081548718734
X	0.015560851168207589	2677	2.677	0.17980219638396433
X	0.015553833679002234	1528	1.528	0.21672284778969522
