Thu Feb 2 21:06:52 EST 2023
| ID | GPU | MEM |
------------------
|  0 |  0% |  0% |
|  1 |  0% |  0% |
numbers of X: 35413434
numbers of Z: 18313
shape of features
(18313,)
shape of features
(18313,)
ZX	Vol	Parts	Cubes	Eps
Z	0.01474050528254128	18313	18.313	0.09302170421255773
X	0.01258244889039653	1394	1.394	0.20820962425245632
X	0.01316826085071595	20849	20.849	0.08579877038607024
X	0.013654330896107476	1218	1.218	0.22380736717838132
X	0.013431889139449888	6040	6.04	0.13052690891612095
X	0.014427195254453483	102774	102.774	0.05197161547777684
X	0.013342275407879101	63040	63.04	0.05959427840543141
X	0.012935961116222352	29064	29.064	0.07635094889550144
X	0.013108725886532882	30020	30.02	0.07586647947038726
X	0.013103366937470653	9393	9.393	0.1117359331168103
X	0.013835727499651965	23044	23.044	0.08436222868340437
X	0.012860301075459936	6514	6.514	0.12544917048493875
X	0.012800698051218135	44762	44.762	0.06588320583235326
X	0.012607722492878217	6113	6.113	0.1272899399931346
X	0.013856887719352354	248094	248.094	0.03822520403519092
X	0.012829592652892857	17699	17.699	0.08982999580721956
X	0.014605563487895682	69791	69.791	0.05937080879180914
X	0.013528498344372718	38934	38.934	0.0703029457619669
X	0.012834044612605853	33171	33.171	0.07286768855503198
X	0.014296490554969824	208269	208.269	0.04094506862153246
X	0.013509103090369895	64847	64.847	0.05928054789011486
X	0.012856609784185038	63992	63.992	0.05856888095856576
X	0.014451947198857115	348533	348.533	0.03461206313470033
X	0.012917881316864678	13338	13.338	0.09893885020845627
X	0.013290534482932216	15019	15.019	0.09600646441535854
X	0.012815125177428355	20740	20.74	0.08517354046306881
X	0.013124328456232163	46255	46.255	0.06571121062899447
X	0.013238706581784509	25619	25.619	0.08024681316919645
X	0.013067413673639118	11936	11.936	0.10306477904415118
X	0.013562805975336613	57641	57.641	0.061736122276378515
X	0.014443950938292687	1864245	1864.245	0.019787655429388023
X	0.012699536182160786	15576	15.576	0.09342088426747135
X	0.014586622939155532	309500	309.5	0.03612141053595573
X	0.013934974592229431	11056	11.056	0.10801963788411208
X	0.012800112817029224	10063	10.063	0.10834996488677241
X	0.013759687485703035	57434	57.434	0.06210785095341049
X	0.013817845399780874	94911	94.911	0.05260672428833288
X	0.013677843685778185	59447	59.447	0.0612767746496468
X	0.013046089087933442	1392	1.392	0.21083710042149353
X	0.013884148009686178	3337	3.337	0.16083763408783022
X	0.01264839452417358	1695	1.695	0.1954138016115345
X	0.012794436539774261	2253	2.253	0.1784103277076013
X	0.012638465983796523	797	0.797	0.2512341549451053
X	0.0123487209779745	1164	1.164	0.2197301568947346
X	0.012420782717280915	1503	1.503	0.202176183770603
X	0.012592989454627694	698	0.698	0.26227554955021065
X	0.012172471407684345	556	0.556	0.2797486442662036
X	0.012430031857470231	1341	1.341	0.21006215729579092
X	0.013112115218030494	3127	3.127	0.16125565680748513
X	0.012718250180866265	4942	4.942	0.13703816698358626
X	0.013203209641263109	5651	5.651	0.1326940360642607
X	0.0139623808235997	9617	9.617	0.11323307144889133
