Thu Feb 2 14:53:10 EST 2023
| ID | GPU | MEM |
------------------
|  0 |  0% |  0% |
|  1 |  0% |  0% |
numbers of X: 15919433
numbers of Z: 9592
shape of features
(9592,)
shape of features
(9592,)
ZX	Vol	Parts	Cubes	Eps
Z	0.012026401157449613	9592	9.592	0.10783063731783538
X	0.010059727009072001	656	0.656	0.2484433931303386
X	0.01035674252753437	5716	5.716	0.12191121320192937
X	0.00986593343339799	1223	1.223	0.20055673059292511
X	0.009854315158286515	1519	1.519	0.18650460433691643
X	0.010388332487722543	35398	35.398	0.06645419049815586
X	0.010261466253996048	18187	18.187	0.08263222586068444
X	0.010840992555219878	17242	17.242	0.08566967811565843
X	0.010374674469971179	21410	21.41	0.07854513137298887
X	0.010055835732328391	2616	2.616	0.1566487054518223
X	0.011053802508053203	43609	43.609	0.06328661360463449
X	0.010024865661660136	2523	2.523	0.15838732971768857
X	0.01023034717026945	59512	59.512	0.05560262247626726
X	0.01006145634218886	4895	4.895	0.12714600442474636
X	0.011105094703341478	61710	61.71	0.056457577587798104
X	0.010210628712169783	9242	9.242	0.1033781700030999
X	0.011085523210697043	19603	19.603	0.08269473983983244
X	0.010371207088215102	20923	20.923	0.07914104558221574
X	0.010272797396805415	15896	15.896	0.08645702545610176
X	0.010415590634481421	98567	98.567	0.04727709554909544
X	0.011441681578435918	39418	39.418	0.06621124548041549
X	0.01035136947727008	5627	5.627	0.1225293976126258
X	0.01127395906071603	303788	303.788	0.03335558892242694
X	0.01015023686319136	6210	6.21	0.11779536229967669
X	0.01022681769857593	4967	4.967	0.12721806475462205
X	0.009325174857926548	10975	10.975	0.09471472116376495
X	0.010712486161517999	31011	31.011	0.07016569548399341
X	0.010362823598539803	7014	7.014	0.11389485725415013
X	0.010025336096216841	6838	6.838	0.1136030387014364
X	0.010328525086589253	29212	29.212	0.07071187267736541
X	0.01197719181219894	925791	925.791	0.02347545490558696
X	0.009854284891614717	2521	2.521	0.15752545982895488
X	0.011671877775001269	84288	84.288	0.05173585857009048
X	0.010455893974069683	3705	3.705	0.14131588613170318
X	0.010171229709687903	4252	4.252	0.13373961508634596
X	0.010237495144786252	3018	3.018	0.15025357861167374
X	0.010254160271425674	27691	27.691	0.07181036825034733
X	0.011259610282055459	27649	27.649	0.07412214466966824
X	0.009725779215627353	762	0.762	0.23369879784407896
X	0.0099584123055535	1602	1.602	0.18386928919904247
X	0.010053705896332336	891	0.891	0.22429322604310076
X	0.010205977905014504	2708	2.708	0.1556211622826953
X	0.00900940289513004	159	0.159	0.3840899657418716
X	0.01018275643464818	346	0.346	0.3087425018034565
X	0.00958749302542276	1206	1.206	0.19958102607789224
X	0.0100508914801773	550	0.55	0.2633989047726691
X	0.009586106944419163	650	0.65	0.245231528114868
X	0.010401137497424384	1917	1.917	0.17571934465328992
X	0.01028820362846745	2109	2.109	0.1695981031198221
X	0.010140783246876348	1375	1.375	0.19465083330738533
X	0.010141083182300399	2025	2.025	0.17108808785558327
X	0.009883842898457292	3560	3.56	0.14054819696644896
X	0.009554251319662874	488	0.488	0.26952079540836027
X	0.010137651707207795	1819	1.819	0.1772970688693084
X	0.00977216763880851	805	0.805	0.2298255683228364
X	0.010655113801194204	3406	3.406	0.1462528988707091
X	0.009869185646005033	1529	1.529	0.18619068269365707
X	0.010113388870601285	1058	1.058	0.21222848783215872
X	0.00999759848326165	1361	1.361	0.19439235833124013
X	0.010113622201560594	1233	1.233	0.20167305782967923
X	0.009903147142447721	730	0.73	0.23849729475901632
X	0.010710766952535922	5417	5.417	0.12551257649774192
X	0.00959677992734204	709	0.709	0.23831960305219493
X	0.010205316409874005	2382	2.382	0.16241578631824805
X	0.010098516010319074	3676	3.676	0.14005351678056063
X	0.009898292292938394	1671	1.671	0.18093723170895334
X	0.009902205396616001	1125	1.125	0.20647135250571494
X	0.00991806458342304	1087	1.087	0.20896126848475502
X	0.01021900209942384	2854	2.854	0.15298593549956124
X	0.010126473725543117	1507	1.507	0.18870424181844764
X	0.009709548837554791	1469	1.469	0.1876689474491992
X	0.01001644138408014	5267	5.267	0.12389393453492338
X	0.0104064912713084	1885	1.885	0.17673842884361515
X	0.00992922073206336	1616	1.616	0.1831574561297826
X	0.00987222752047366	895	0.895	0.22260284307235115
X	0.00988230440611521	1555	1.555	0.18522912620906185
X	0.01040249019318362	1837	1.837	0.1782417289751558
X	0.009701207398543682	489	0.489	0.2707108380930437
X	0.009832406594008043	385	0.385	0.2944871619393936
X	0.010333125941937603	1806	1.806	0.17885647158583493
X	0.00985564674948088	6243	6.243	0.11643867764642414
X	0.009896248835864145	1057	1.057	0.2107650228164643
X	0.009732669157532101	539	0.539	0.2623499979604263
X	0.00984754275679101	1595	1.595	0.18345197681098488
X	0.009434194667983283	695	0.695	0.23854666150562595
X	0.009892451205385452	800	0.8	0.23124444558666085
X	0.009773978851724036	796	0.796	0.2307027523197622
X	0.009621703557378222	714	0.714	0.2379676490785721
X	0.00945694930250879	359	0.359	0.29754468990677047
X	0.009706300440535616	2128	2.128	0.16584181245925972
X	0.009907251532083359	1606	1.606	0.18340135899721924
X	0.010182161681622377	2898	2.898	0.15202459994992293
X	0.00995285433333408	637	0.637	0.24999773380119752
X	0.00964788199583819	570	0.57	0.25675507845023327
X	0.009856075726748572	2134	2.134	0.1665341119568135
X	0.010017007587727686	1813	1.813	0.17678553733175015
X	0.009856020884953952	2048	2.048	0.16883295467003434
X	0.00969110619236994	1398	1.398	0.19067279247475816
X	0.010212883675293752	1915	1.915	0.1747135288595048
X	0.010112584575466398	2908	2.908	0.15150347288703586
X	0.009973124224210785	2029	2.029	0.17002641344240643
X	0.010256701644284242	3685	3.685	0.14066630408059608
X	0.01021319524972781	2858	2.858	0.15288556059327613
X	0.010150338239589921	1334	1.334	0.19668665523077547
X	0.00920484638142612	392	0.392	0.28635855307588665
