Thu Feb 2 01:35:46 EST 2023
| ID | GPU | MEM |
------------------
|  0 |  0% |  0% |
|  1 |  0% |  0% |
numbers of X: 25298161
numbers of Z: 18293
shape of features
(18293,)
shape of features
(18293,)
ZX	Vol	Parts	Cubes	Eps
Z	0.018807406244451094	18293	18.293	0.10092869480301053
X	0.013994642005520802	629	0.629	0.281257243420803
X	0.014335097175235002	10392	10.392	0.11131845439986285
X	0.014331371825798283	2251	2.251	0.18534068179679955
X	0.01443924134844248	9593	9.593	0.11460317343920527
X	0.014381317022524969	6317	6.317	0.1315515373369129
X	0.014471643507401603	20734	20.734	0.08870435053544343
X	0.014763618226599901	38068	38.068	0.0729251921072472
X	0.014501073169483429	23074	23.074	0.08565625551986908
X	0.014406974136839081	6435	6.435	0.13082017982156827
X	0.014123009310854036	14605	14.605	0.09888761320771385
X	0.01436540129861877	4144	4.144	0.15134427779191453
X	0.014438665303012651	57772	57.772	0.06298974964626516
X	0.016877022058283432	6993	6.993	0.13413561246342004
X	0.014497612375794536	274141	274.141	0.03753538116299444
X	0.014488012385388256	15191	15.191	0.09843302116715794
X	0.014600519450767568	28261	28.261	0.08024049405444157
X	0.015026055838214411	43548	43.548	0.07013889637578855
X	0.014320765459680865	21027	21.027	0.08798250154182448
X	0.014464226893844618	114722	114.722	0.05014367639368184
X	0.014478337340332601	75206	75.206	0.05774158933567792
X	0.014120670814868475	12043	12.043	0.1054484533404579
X	0.01655470354584525	127370	127.37	0.050654506242065314
X	0.014439316342852894	6212	6.212	0.13246619490933575
X	0.014450169702253848	25883	25.883	0.08234162719131315
X	0.013798588219465772	1066	1.066	0.2347969673702868
X	0.014489056949280219	50674	50.674	0.06587970474490959
X	0.014444863166248819	37262	37.262	0.07291481141778153
X	0.01444628985720787	2801	2.801	0.1727750677311491
X	0.014494423652980837	26550	26.55	0.08172949369767817
X	0.017285081539871374	823809	823.809	0.027581314904945507
X	0.01438381562486724	6452	6.452	0.13063511029252173
X	0.015121369956144364	502656	502.656	0.03110093335719677
X	0.014315124629007633	11774	11.774	0.10673094809660677
X	0.014453633741581363	6323	6.323	0.13172997857690028
X	0.014404656872829942	7515	7.515	0.12421993878497022
X	0.014822532234666003	93467	93.467	0.05412792350525097
X	0.014463761934674026	85207	85.207	0.05536925287413121
X	0.014270914784103908	862	0.862	0.25486772889685605
X	0.016327230508372394	5872	5.872	0.1406184022666042
X	0.013742611781355	1532	1.532	0.20777988630476324
X	0.014544103727314994	2469	2.469	0.1806017514690007
X	0.01382136595951208	1010	1.01	0.23919009841448585
X	0.01325009179952531	374	0.374	0.32843474518644605
X	0.01430778914914616	2075	2.075	0.1903347751794836
X	0.014061278436897745	461	0.461	0.31244575428186916
X	0.013748628734082485	689	0.689	0.2712356188941047
X	0.014145392333933571	2169	2.169	0.1868322375924754
X	0.01433256193395337	1588	1.588	0.20820497837222765
X	0.014126978697492906	881	0.881	0.2521686696621207
X	0.014241055143322974	6143	6.143	0.13234896547462416
X	0.014393808613624605	8074	8.074	0.12125388421774792
X	0.014028833063250918	2170	2.17	0.18628902562935454
X	0.014187942575287599	3647	3.647	0.157275552521595
X	0.014200363598770551	1330	1.33	0.22019930363265672
X	0.014419035165436446	3560	3.56	0.15940260005729345
X	0.01435579957401081	3235	3.235	0.16433031981328994
X	0.013971346994265584	1013	1.013	0.2398149635096119
X	0.014295923093752041	2100	2.1	0.18952403883817426
X	0.014274432210849796	1605	1.605	0.2071864115724
X	0.013883067870371042	2151	2.151	0.18618656751565793
X	0.01445841987854813	3758	3.758	0.15669483652256594
X	0.01393084904006799	975	0.975	0.2426559753137003
X	0.014487563879421104	7593	7.593	0.12403016496770089
X	0.014262946917476059	3135	3.135	0.16570053357816913
X	0.01436364343401741	1385	1.385	0.2180745311274285
X	0.014359417601436962	1346	1.346	0.22013913483320094
X	0.013556831246461138	1199	1.199	0.22444658520998606
X	0.013997900739960906	2456	2.456	0.1786260723579059
X	0.01433108286047329	2233	2.233	0.1858361051245429
X	0.013835168223622851	1331	1.331	0.21824055775157541
X	0.013543435110813937	2386	2.386	0.17838272637054123
X	0.014122631354065497	1765	1.765	0.20001242299634447
X	0.014252669730112836	1484	1.484	0.21256288711672472
X	0.014062601613422925	1154	1.154	0.23011942927818027
X	0.014305917492947054	2717	2.717	0.17397039886820967
X	0.015288614631048691	3281	3.281	0.1670272386052361
X	0.013719433957185662	586	0.586	0.28607474915427594
X	0.014019697408579711	282	0.282	0.36770243903816857
X	0.01414805802207377	1847	1.847	0.1971257289243877
X	0.0167406856379019	6800	6.8	0.13502725622478465
X	0.014110912694023267	2121	2.121	0.18807806389289955
X	0.013931216876483266	689	0.689	0.2724310538821492
X	0.016018642955403894	6753	6.753	0.13336534431773805
X	0.013646110758016925	906	0.906	0.2469601601289912
X	0.013662442122040925	1569	1.569	0.20573197590792133
X	0.014426603581219987	813	0.813	0.2608301858925406
X	0.016223097970009256	2356	2.356	0.19024773789764646
X	0.014030675554590113	611	0.611	0.2842360269504988
X	0.01409127190501773	3013	3.013	0.16723109026090177
X	0.014126797170336006	1665	1.665	0.2039591330500214
X	0.014108970311690837	885	0.885	0.25168114610522996
X	0.0140187897844704	842	0.842	0.25534820580251244
X	0.014040375499765893	779	0.779	0.26218857010549246
X	0.01406392620866424	1969	1.969	0.19258403760885304
X	0.014281526268727097	3297	3.297	0.16301161819654436
X	0.014077341310659604	2857	2.857	0.1701649589641153
X	0.01596851332373315	3356	3.356	0.16819542461981532
X	0.013827963424355525	8029	8.029	0.11986680275485763
X	0.01401657616080192	2459	2.459	0.17863277194588467
X	0.014051843273496482	1111	1.111	0.23299132228066258
X	0.01439565756760929	8017	8.017	0.12154577709883775
X	0.01387841373253614	1381	1.381	0.21579864688165237
X	0.014360880469072204	3242	3.242	0.1642313334076736
X	0.0142145705498952	1173	1.173	0.22969166914664246
X	0.014102007615396232	2066	2.066	0.18969252139963624
X	0.014062324172544459	1368	1.368	0.2174321044733903
X	0.014477517740565181	3579	3.579	0.15933485976545683
X	0.01376774211675171	374	0.374	0.33265728612125606
X	0.014264375022288242	1077	1.077	0.2365986968814278
X	0.014368425577536217	1174	1.174	0.23045193655610297
X	0.01432091849882816	996	0.996	0.24316655658779987
X	0.014180693048058138	834	0.834	0.25714443815198884
X	0.014860628628925851	1055	1.055	0.24150617552216774
X	0.013941816564644244	1847	1.847	0.1961631783701465
X	0.014315816037184109	2440	2.44	0.1803607755897643
X	0.013882568000541438	988	0.988	0.24130757482505563
X	0.013876392297499708	737	0.737	0.26603351977660483
