Thu Feb 2 04:28:07 EST 2023
| ID | GPU | MEM |
------------------
|  0 |  0% |  0% |
|  1 |  0% |  0% |
numbers of X: 33872342
numbers of Z: 30871
shape of features
(30871,)
shape of features
(30871,)
ZX	Vol	Parts	Cubes	Eps
Z	0.025009060920458112	30871	30.871	0.09322138741145582
X	0.021251020529320465	664	0.664	0.3174952535796215
X	0.022168099796273884	19664	19.664	0.1040763854301152
X	0.022200833219680936	2026	2.026	0.22211434664479512
X	0.021792356491852426	4247	4.247	0.17248075501244534
X	0.022264785449361824	36479	36.479	0.08482525944902433
X	0.021964423493595512	10493	10.493	0.12792046966776352
X	0.02201894193646006	50911	50.911	0.075624341528638
X	0.022405921276831595	35708	35.708	0.08561156311099373
X	0.022240756092820238	5068	5.068	0.16372097175839248
X	0.021830346006241223	10955	10.955	0.1258392377951739
X	0.02260487601090987	6428	6.428	0.1520694891639688
X	0.021774474222128207	110929	110.929	0.05811668844285765
X	0.022112000311899586	9106	9.106	0.13441058210826495
X	0.0227848173681791	195789	195.789	0.04882239587701151
X	0.022032127105892127	18475	18.475	0.10604511330089976
X	0.02249774673278893	28707	28.707	0.09219705978265928
X	0.022114568559646035	51240	51.24	0.07557122288416955
X	0.022055603605007187	34725	34.725	0.08595917350872083
X	0.0231198472009678	197002	197.002	0.04895962785986521
X	0.02409566389965665	108517	108.517	0.060554585995826145
X	0.022129072287159816	4871	4.871	0.1656208563932727
X	0.023345601703614324	248677	248.677	0.04544887638327956
X	0.022033943470198783	11616	11.616	0.12378799893406323
X	0.023799060955597785	27144	27.144	0.09571103035913374
X	0.023201766257348152	6652	6.652	0.1516548378024694
X	0.023100911340642093	74684	74.684	0.06762913733584336
X	0.02364520958569059	60816	60.816	0.07298637125200846
X	0.021935372797861542	9633	9.633	0.1315611980904284
X	0.023224559590163677	49034	49.034	0.0779501080435688
X	0.024395389396034244	1227748	1227.748	0.027085249453800003
X	0.021919504388903575	5824	5.824	0.15554991853682099
X	0.024794422997544308	479348	479.348	0.03725927174795823
X	0.023265299479405508	22155	22.155	0.10164334860869231
X	0.021846801531850087	3852	3.852	0.17833388124488894
X	0.02178720909177708	3249	3.249	0.1885749335427451
X	0.023644923601983864	109372	109.372	0.06001741053787286
X	0.02378262535165007	73144	73.144	0.06876387822824606
X	0.02139880682006307	1312	1.312	0.25360155238796395
X	0.02196850600695042	5673	5.673	0.15703480270561956
X	0.021691986105588545	1929	1.929	0.22403834886584598
X	0.02192029236706455	3291	3.291	0.1881508364408173
X	0.02106732688425125	937	0.937	0.2822430658663995
X	0.020844779547088202	604	0.604	0.3255768042233376
X	0.02158611636736562	2101	2.101	0.2173949679222388
X	0.02173011181771695	957	0.957	0.28317180412994414
X	0.021741894675338106	1996	1.996	0.2216727369870328
X	0.021864918980063888	6879	6.879	0.14703052940929054
X	0.02187355001653538	2900	2.9	0.1961133199861863
X	0.021675409650378796	2364	2.364	0.20930195293327392
X	0.022202621084809755	10994	10.994	0.1264007075124867
X	0.022770511956612265	12921	12.921	0.12078849114168691
X	0.022147724345335042	3355	3.355	0.1875910848768945
X	0.022041842819804945	5246	5.246	0.16136395814937046
X	0.021797723103568496	1331	1.331	0.25394774377934665
X	0.022139442693281105	8186	8.186	0.13932583291299458
X	0.02191767577189193	5473	5.473	0.15880213976592547
X	0.02176793587302287	987	0.987	0.28043574277031186
X	0.021919757896458433	2335	2.335	0.2109516642812325
X	0.022069834023581876	2408	2.408	0.20927347932030205
X	0.022064008727466083	3568	3.568	0.18354949401582513
X	0.022835933126131674	12783	12.783	0.1213375787610273
X	0.021893138772182283	1340	1.34	0.2537470939527128
X	0.022302956787248588	20788	20.788	0.10237248485908156
X	0.022024290890652054	4797	4.797	0.1662049951510869
X	0.021918277862008912	2094	2.094	0.21874757656288066
X	0.021871185762833863	2307	2.307	0.2116451130427222
X	0.022087973793907416	1981	1.981	0.22340375453137543
X	0.021778972676943474	2274	2.274	0.21236469092122048
X	0.021943927120809323	2651	2.651	0.2022871092223191
X	0.021601290596742494	2089	2.089	0.2178614650539724
X	0.0212005584113347	1788	1.788	0.22803066926623067
X	0.021812371844379536	3593	3.593	0.18242396537917685
X	0.021509919960085583	1972	1.972	0.22177399911546444
X	0.021615283488742493	1267	1.267	0.25743135361927033
X	0.02190884539528043	2946	2.946	0.1951921057896056
X	0.022158044877714125	14823	14.823	0.11434006716988758
X	0.021981105347270838	1914	1.914	0.22561563782153998
X	0.022794186331157273	364	0.364	0.3971070251408431
X	0.021805730271064073	2151	2.151	0.21642632005933626
X	0.021837683894571133	5373	5.373	0.15958665734021843
X	0.021891297258622183	2910	2.91	0.1959413833036804
X	0.021444561129130298	950	0.95	0.2826167204679721
X	0.02202071856083281	5116	5.116	0.1626673219785204
X	0.021614103262200295	1881	1.881	0.22565734572332535
X	0.021903471458150827	2870	2.87	0.19688396705879918
X	0.021503144981504338	700	0.7	0.31318526034037675
X	0.02206224484603587	7887	7.887	0.14090052773766237
X	0.021606334120035646	933	0.933	0.2850360655446031
X	0.022163019106466383	3071	3.071	0.19324860525334467
X	0.02191988778983127	2872	2.872	0.19688741802160162
X	0.021935345636007565	3753	3.753	0.18013107431547074
X	0.021772744125463626	758	0.758	0.30625368357767263
X	0.021610446106418123	1021	1.021	0.27661729494767645
X	0.021994983913167076	6624	6.624	0.14918818884994145
X	0.02233534573963939	4541	4.541	0.17006452322442528
X	0.021918239177130868	3163	3.163	0.19064942068370772
X	0.02210849334422407	4888	4.888	0.1653773327797656
X	0.022566691219154954	13508	13.508	0.11865670336235985
X	0.021907468092950664	9099	9.099	0.13402922538126838
X	0.022018218336579617	2468	2.468	0.20740171322859294
X	0.022554902751772583	20118	20.118	0.10388481045191286
X	0.022049196547441776	7778	7.778	0.14152775249619257
X	0.022182293116063456	5092	5.092	0.1633199913522434
X	0.021709872868051868	1342	1.342	0.25291131216174795
X	0.02193804192388178	2733	2.733	0.20022551073411443
X	0.021738856226396354	1858	1.858	0.2270197599960032
X	0.022177344096423517	6823	6.823	0.14813057928465903
X	0.02134396132807961	336	0.336	0.3990052248334526
X	0.021990958281220392	3906	3.906	0.17789782507651009
X	0.021775667910391282	2044	2.044	0.22003758229710652
X	0.02164240863857071	1047	1.047	0.27444351334087486
X	0.021780003725334243	1584	1.584	0.23957100651218374
X	0.021598485153588896	1793	1.793	0.22923503889839003
X	0.022009263072162843	2926	2.926	0.19593426551405568
X	0.02206812258672855	3841	3.841	0.17910471825758942
X	0.022152161442532473	1313	1.313	0.25647820206832334
X	0.021918418443247573	1324	1.324	0.2548631674420325
X	0.02178367403056941	1336	1.336	0.2535760449521378
X	0.022249447758549784	8638	8.638	0.13707829020589737
X	0.021906270748618305	996	0.996	0.2801795096338303
X	0.022170810339398023	10653	10.653	0.12767421998739714
X	0.021792679945447497	2774	2.774	0.1987931404907364
X	0.021531875385542684	1517	1.517	0.24212079559164143
X	0.0217549165382183	2151	2.151	0.21625807708593414
X	0.02166798767987559	1834	1.834	0.22775770756386318
X	0.0218452534293887	3400	3.4	0.1859057075739149
X	0.02181406151559847	1351	1.351	0.2527514921386706
X	0.02191239922350202	2424	2.424	0.2083143104343451
X	0.022350332864344354	11724	11.724	0.12399458762180623
X	0.022595574039372655	3816	3.816	0.18091378964662191
X	0.021947496541635844	3782	3.782	0.17970265278711703
X	0.02173032194952828	1064	1.064	0.2733431390996333
X	0.021866197637313824	6731	6.731	0.14810324000202213
X	0.021586656498382078	1609	1.609	0.23761641845678075
X	0.021507691123007683	9397	9.397	0.1317856697334285
X	0.022048642158280365	2011	2.011	0.22215525604982564
X	0.021164588113836553	1093	1.093	0.2685323132329482
X	0.02225362720866796	1127	1.127	0.2702872943064903
X	0.021441664866093606	1730	1.73	0.23142172876278566
